company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
Michael Page,Spain,4 months ago,79 applicants,Java Software Engineer - Remoto 100% - Empresa IT,"Empresa con presencia europea con modelo 100% remoto|Gran Oportunidad como Sr-Mid Senior Java Software Engineer About Our ClientEmpresa tecnológica con más de 10 años de experiencia en el sector IT siendo uno de los partners más importantes a nivel nacional e internacional.Se ha convertido en la referencia a la hora de cumplir con los objetivos relacionados con la calidad del software y con presencia en diferentes ámbitos como la implantación, y la gestión de infraestructuras de tecnologías de la información.Job DescriptionTraduce requisitos técnicos en desarrollo de softwareDiseña y desarrolla nuevas funcionalidades Trabaja en un entorno Clean Code con metodología AgileConviértete en un miembro importante del equipo cumpliendo requisitos y aportando experienciaThe Successful ApplicantEl Candidato Ideal Tendrá Experiencia y Conocimiento EnJava a partir de la versión 8.Microservicios con Springboot.Plataformas distribuidas para la transmisión de datos (Kafka).Patrones de arquitectura hexagonal.Fundamentos DDD.Testing (integración/unitarios).BBDD relacionales y no relacionales.What's on OfferOportunidades de carrera y desarrollo profesionalTrabajo 100% remotoFlexibilidad horariaAporta tu ideas y siéntete parte del proyecto desde el primer minuto.Contact: Estanislau CanalsQuote job ref: JN-092023-6192133


        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,Staffing and Recruiting
Datadog,"Madrid, Community of Madrid, Spain",1 week ago,,Software Engineer - Fabric RPC,"The Fabric Remote Procedure Call (RPC) team at Datadog provides safe, reliable and scalable internal service-to-service communication for Datadog’s engineering teams. In this role, you’ll develop and maintain data plane components and network control plane integrations for east-west internal service communication for the services that power Datadog’s products.At Datadog, we place value in our office culture - the relationships and collaboration it builds, and the creativity it brings to the table. We operate as a hybrid workplace to ensure our Datadogs can create a work-life harmony that best fits them.What You’ll Do:Work with internal engineers and open source maintainers to build features and optimizations that reduce overhead of doing high-throughput network communications at scaleProvide both out-of-the-box best practices experience for users as well as deep dives into Linux, Kubernetes, Cilium, gRPC, and related systemsWho You Are: Someone who can operate independently, methodically experiment, rapidly iterate, and has no fear of failureExperienced in Golang, gRPC, xDS, Envoy, Cilium, eBPF, Kubernetes, Linux and data center networking concepts (IPv4, IPv6, TCP, UDP, routing, NAT)Bonus: Prior experience with kubernetes controllers, gRPC, Envoy or other load balancersDatadog values people from all walks of life. We understand not everyone will meet all the above qualifications on day one. That's okay. If you’re passionate about technology and want to grow your skills, we encourage you to apply. Benefits and Growth:New hire stock equity (RSUs) and employee stock purchase plan (ESPP)Continuous professional development, product training, and career pathingIntradepartmental mentor and buddy program for in-house networkingAn inclusive company culture, ability to join our Community Guilds (Datadog employee resource groups)Access to Inclusion Talks, our Internal panel discussionsFree, global mental health benefits for employees and dependents age 6+Competitive global benefitsBenefits and Growth listed above may vary based on the country of your employment and the nature of your employment with Datadog.About Datadog: Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram, LinkedIn, and Datadog Learning Center.Equal Opportunity at Datadog:Datadog is an Affirmative Action and Equal Opportunity Employer and is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and more. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.Your Privacy:Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s Applicant and Candidate Privacy Notice.


        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,Software Development
GMV,"Tres Cantos, Community of Madrid, Spain",4 months ago,,Software engineer,"Are you looking for an innovative and consolidated place for your professional development? GMV is an experienced technology group.We are expanding our teams in the Space sector to take on ground segment of space missions projects.We´ll get to the point; we'll tell you what's not on the web. If you want to know more about us go to GMV websiteWHAT CHALLENGE WILL YOU BE TAKING ON?In our team you will be integrated in an agile team.Main functions will be: Design and implement SW components. Validate SW components at unit and end-to-end level. Integrate SW components at subsystem and system level. Prepare technical documentation: design, user manual, etc. Define test cases and execute them. Interaction at technical level with the client for the specification of the system and its acceptanceWHAT DO WE NEED IN OUR TEAM?We are looking for a developer in Java for development and integration of horizontal elements of the ground segment of space missions. Must be provided at least 4 years of previous experience.Knowledge and experiencie requiered: C++ and Java 8, SpringBoot, Frameworks JS (ReactJS, NodeJS, etc.) Rest Services, RabbitMQ, Gitlab CI/CD, Maven and LinuxEnglish B2We will also value previous experience, and knowledge in Dockers, Shell script, Python, C++.WHAT DO WE OFFER?🕑 Hybrid working model and 8 weeks per year of teleworking outside your usual geographical area.💻 Flexible start and finish times, and intensive working hours Fridays and in summer.🚀 Personalized career plan development, training and language learning support.🌍 National and international mobility. Do you come from another country? We can offer you a relocation package.💰 Competitive compensation with ongoing reviews, flexible compensation and discount on brands.💪Wellbeing program: Health, dental and accident insurance; free fruit and coffee, physical, mental and financialhealth training, and much more!⚠️ In our recruitment processes you will always have telephone and personal contact, face-to-face or online, with our talent acquisition team. In addition, bank transfers and bank cards will never be requested. If you are contacted through any other process, please write to our team at privacy@gmv.com❤️We promote equal opportunities in recruitment, and we are committed to inclusion and diversity.WHAT ARE YOU WAITING FOR? JOIN USIf you have any questions please do not hesitate to contact Laura Uribarren, in charge of this vacancy.Laura Uribarren


        Show more

        


        Show less",Entry level,Full-time,Information Technology and Engineering,"IT Services and IT Consulting, Software Development, and Computer and Network Security"
Gauss & Neumann,"Madrid, Community of Madrid, Spain",4 months ago,,Data Scientist (Andorra),"At Gauss & Neumann, we are looking for PhDs, MSc and BS mathematics, physics and engineering to work with us in our office in Andorra. We do Search Engine Marketing (SEM) worldwide and work for international clients. We love and breath technology and everyone at the company has a tech background. We believe that advertising on search engines (SEM) should provide perfect answers to the users. Gauss & Neumann creates data structures and technologies that help our clients deliver a perfect response to queries and provide value to search engine customers like Google or Bing. What we look for: Professionals with a PhD, MSc or bachelor degree in Mathematics, Physics, Computer Science, Software Engineering, or other engineering disciplines. We search for natural problem solvers with initiative that push the needle always a bit further and have the self-discipline to get things done. We look for people that have fun at work and create a great atmosphere with their teammates. We value personal attitude at the very top. Responsibilities: Design SEM keyword structures for international clients Create predictive algorithms for bidding in real time Create scripts for optimizing keyword structures Create technologies that disrupt the SEM industry Data research and visualization Manage campaign daily operations with large clients mainly in the United States. What you need to have:Bachelor, MSc or PhD level degree in Mathematics, Physics, Computer Science or Software Engineering or similar engineering degree. Programming skills (Python, SQL, PHP, R...). Statistics knowledge Other skills we value:English fluency (written and verbal) Project management experience Natural ability to deal with ratios and numbers Being up to date with programming libraries Willingness to learn and go beyond what's necessary. Why joining Gauss & Neumann: Gauss & Neumann provides an open environment of excellence with some of the best SEM professionals in the advertising industry. Most of our staff holds a PhD in Mathematics or Physics. G&N open culture provides unlimited vacation time, total daily autonomy, private insurance and the ability to run your own projects and take relevant decisions within the company. Location: Our new office is right in the heart of the capital of Andorra, in the main shopping area in the center, with stunning views of the mountains and in a natural environment. Ideal for those who love outdoors and work surrounded by nature. 


        Show more

        


        Show less","Employment type
        

          Full-time",,,
Agoda,"Madrid, Community of Madrid, Spain",1 week ago,,"Lead Data Engineer (Bangkok based, relocation provided)","About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.About AgodaAgoda is an online travel booking platform for accommodation, flights, and more. We build and deploy cutting edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 4,000+ talents coming from 90+ different nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enabling our customers to experience the worldGet to Know Our TeamThe Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.Why Agoda Data Applications Team?Our Data Engineering teams are at the intersection of business analytics, data warehousing and software engineering. Our job involves dealing with distributed systems, stream processing, computation and data governance at tens of PB Scale.We focus on software engineering related to data replication, storage, centralized computation, and Data API’s. By providing our users with data products/tools, shared frameworks and data services, we enable our company to validate strategic decisions, make smarter choices, and react to the fast-changing world.We are a small but passionate team with people from different nationalities working together on a single goal.In this Role, you will get toLead the team technically in improving scalability, stability, accuracy, speed and efficiency of our existing Data systemsBuild, administer and scale data processing pipelinesBe comfortable navigating the following technology stack: Scala, Spark, java, Golang, Python3, scripting (Bash/Python), Hadoop, SQL, S3 etcImprove scalability, stability, accuracy, speed and efficiency of our existing data systemsDesign, build, test and deploy new libraries, frameworks or full systems for our core systems while keeping to the highest standards of testing and code qualityWork with experienced engineers and product owners to identify and build tools to automate many large-scale data management / analysis tasks What You’ll Need To SucceedBachelor’s degree in Computer Science /Information Systems/Engineering/related field5+ years of experience in Data engineeringGood experience in Apache SparkExpert level understanding of JVM and either Java or ScalaExperience debugging and reasoning about production issues is desirableA good understanding of data architecture principles preferredAny other experience with Big Data technologies / toolsSQL experienceAnalytical problem-solving capabilities & experienceSystems administration skills in LinuxIt’s great if you haveGood understanding of Hadoop ecosystemsExperience working with Open-source productsPython/Shell scripting skillsWorking in an agile environment using test driven methodologies#telaviv #jerusalem #IT #ENG #4 #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #budapest #bali #dublin #telaviv #milan #rome #venice #florence #naples #turin #palermo #bologna #osaka #malta #amsterdam #oslo #warsaw #krakow #alrayyan #riyadh #jeddah #mecca #medina #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #london #manchester  #edinburgh #hcmc #hanoi #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #bangalore #bandung #yokohama #nagoya #okinawa #fukuoka #jerusalem #IT #4 #bangalore #delhi #hyderabad #pune #singapore #beijing #shanghai #shenzhen #tokyo #seoul #hongkong #taipei #kualalumpur #jakarta #hochiminh #hochiminhcity #manila #instanbul #makati #dubai #riyadh #gurgaon #noidaEqual Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet"
Amazon Business,"Madrid, Community of Madrid, Spain",1 week ago,,Software Development Engineer - Multiple European Locations,"DescriptionJoin our Software Development Engineer opportunities in the Stores Tech Organization teams in EMEA in Madrid Berlin Luxembourg Dublin LondonYou will decide the location and Amazon will support your relocation. Come build the future with us!As a Software Development Engineer you will contribute to all aspects of an agile software development life cycle including design, architecture, development, documentation, testing and operations. You will push your design and architecture limits by owning all aspects of solutions end-to-end, through full stack software development. Taking pride in both the technical and business contribution of your work, you will be given the chance to have a significant impact on our systems, our business and our customers. You will design and implement new features and be part of a team that is building the future of online retail.Key job responsibilitiesGreat candidates for this position possess a sound understanding of computer science and a passion to make a profound impact for our customers. You will have the opportunity to apply this passion by leveraging your technical skills in areas such as algorithms, object-oriented design, distributed systems, web development, front-end/back-end design, and more. You will also have the opportunity to collaborate with diverse business and technical partners to shape our technology.A day in the lifeCheck out A day in the life of Elsa - SDE at Amazon MadridAbout The TeamHere at Amazon, we embrace our differences and are committed to furthering our culture of inclusion. We offer 13 employee-led affinity groups with 190 global chapters. Some examples include the Amazon Women in Engineering (AWE), People with Disabilities (PwD) and Mental Health and Well-Being (MHW) at Amazon.We actively recruit people from diverse backgrounds to build a supportive and inclusive workplace, and take steps to ensure employees have a sense of belonging, value, and opportunity.The perks of being an Amazon employee don't stop at collaborating with great people on exciting and innovative projects. Amazon’s benefits support the needs of our diverse workforce and their family members, no matter what stage they’re at in their life or career. For more details about benefits, check here https://www.amazon.jobs/en/benefits/globalWe are open to hiring candidates to work out of one of the following locations:Madrid, M, ESPBasic Qualifications Experience (non-internship) in professional software development Experience designing or architecting (design patterns, reliability and scaling) of new and existing systems Experience programming with at least one modern language such as Java, C++, or C# including object-oriented designPreferred Qualifications Experience with full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operationsAmazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en/privacy_page) to know more about how we collect, use and transfer the personal data of our candidates.Company - Amazon Spain Services, S.L.U.Job ID: A2531487
      

        Show more

        


        Show less",Mid-Senior level,Full-time,"Information Technology, Consulting, and Engineering","IT Services and IT Consulting, Software Development, and Technology, Information and Internet"
LLYC,"Madrid, Community of Madrid, Spain",8 months ago,,BI Analyst,"Apache parte de LLYC, fundada por tres ex-Google, es la agencia de marketing digital mejor valorada por las marcas. Formamos parte de Deep Digital Business (DDB), la unidad digital de negocio dentro de LLYC. Somos apasionados del marketing digital y por eso ayudamos a nuestros clientes a generar ventajas competitivas a través de la extracción, el análisis y la interpretación del dato, de esta manera sacamos el mayor beneficio de toda la información que poseen. Todo ello combinando tecnología y metodología, lo que nos permite dar lo mejor de nosotros y conseguir los mejores resultados.Seguimos creciendo y por eso buscamos un BI Analyst con muchas ganas de sumarse a nuestra tribu. Buscamos que seas una persona apasionada de tu trabajo y que vayas más allá en tus análisis para darle al cliente todo el valor que pueden proporcionarle sus datos.Si eres una persona proactiva, organizada y con capacidad de analítica… ¡Te estamos buscando!Se valora certificado de discapacidad¿Qué buscamos?Entre 1 año y 3 años de experiencia con herramientas de Business Intelligence y reporting (Tableau, PowerBI, DataStudio, etc...)Capacidad para transformar, mejorar y combinar conjuntos de datos a través de múltiples fuentes, según los requisitos del negocio.Hacer que datos complejos sean más accesibles y comprensibles, presentándolos de una manera útil y atractiva a los usuarios.Proactividad y capacidad analítica para extraer insights y recomendaciones de nuestros clientes.Conocimientos de Google Analytics.Experiencia en el sector de marketing digital y tecnología.Nivel intermedio de inglésEstudios: la vida da muchas vueltas y a nosotros nos interesa más que tengas experiencia como BI Analyst que lo que hayas estudiado previamente. PLUS:Conocimientos de SQL.Experiencia con Google BigQuery.Modelado de datos y ETL.¿Qué harás? Formarás parte de nuestro equipo de Data y Analítica y tus principales tareas serán:Elaboración y mantenimiento de informes y dashboards que muestren los principales KPIs de nuestros clientes.Trabajarás con múltiples fuentes de datos para desarrollar informes y visualizaciones de datos (Plataformas de publicidad, herramientas de SEO, CRM, Google Analytics, ecommerce u otros aspectos de negocio)Contribuirás a mejorar el rendimiento y calidad de los informes.Elaborarás documentación de procesos de extracción y tratado de datos para la creación de informes y dashboards.¿Qué ofrecemos?📜 Contrato indefinido💼 Convenio de la Publicidad (37,5 horas a la semana)😉 Modelo híbrido de teletrabajo (90% teletrabajo)💸 Retribución flexible⏰ Flexibilidad horaria🏄 Jornada reducida Julio y Agosto (full remote)🎊 Eventos corporativos de team buildingSi crees que puedes encajar no dudes en inscribirte.¡Estamos deseando que te unas a nuestro equipo!En LLYC creemos en la diversidad e inclusión. Estamos comprometidos en promover un lugar y ambiente de trabajo diverso e incluyente, en el cual todo nuestro personal, sin importar su género, edad, origen étnico, condición social o económica, orientación sexual, expresión o identidad de género, condición física o de salud, religión, afiliación política, o cualquiera otra diferencia o condición, tenga la oportunidad real de desarrollarse y alcanzar su potencial.


        Show more

        


        Show less",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Public Relations and Communications Services
KRIMDA,Greater Madrid Metropolitan Area,10 hours ago,,Data Scientist,"En Krimda estamos buscando incorporar a un/a En Krimda estamos buscando incorporar a un/a Data Scientist para para importante proyecto a nivel internacional.La posición es en Madrid Capital en la zona de Conde Casal.¡Sigue leyendo! 🤓En Krimda estamos buscando incorporar a un/a Data Scientist para para importante proyecto a nivel internacional donde la persona elegida quiera seguir aprendiendo y evolucionando a nivel profesional.La posición es en contratación directa con el cliente final.¿Suena interesante? 🚀Para desempeñar este rol con solvencia sería ideal que dispongas de experiencia de al menos 5 años en:Como Data Scientist o puesto similar como Data Engineering o BI Analyst, nivel de expertise middle (o junior/middle).SQL (nivel avanzado: windowing functions, pivoting, etc.).R/Python skills for Machine Learning (nivel avanzado).Unix Shell (nivel medio: gran manejo y soltura con procesos de shell y scripts de shell simples).Formación universitaria en Ingeniería Informática o Telecomunicaciones, Estadística, Matemáticas o Máster en Data Science.Se valorará conocimientos sobre:Hadoop stack (Hive, Spark, etc.), NLP (Natural Language processes), Deep Learning and Azure Cloud.Valorable experiencia en el sector bancario y/o financiero realizando funciones de forecast.¿Cuál serán tus funciones? 🚀Gestión integral del proceso completo de un analítica, desde el desarrollo y gestión de modelos de Machine Learning, hasta automatizar ETL, modificar, transformar y explotar datos, para hacer una exploración y estadística de la calidad del dato.Interacción permanente con BI/Operaciones/Negocio para definir objetivos, evaluaciones y nuevos modelos.Liderar las innovaciones en materia de datos y a ofrecer nuevas y diferentes perspectivas de análisis de datos al negocio basadas en los datos.Para lo anteriormente mencionado, deberá trabajar con BBDD relacionales para tratar los datos, realizar análisis en R/Python, automatizar procesos de datos y, finalmente, calcular e interpretar evaluaciones.Tareas técnicas, se involucrará en las discusiones con BI/Operaciones/Negocio para lograr los objetivos de Advanced Analytics y fomentar en la empresa una cultura impulsada por los datos.En determinados casos, participar en interesantes proyectos de alto valor empresarial en múltiples países del Grupo.Si te ha gustado lo que has leído y quieres evolucionar, dar el paso a otro nivel...¡INSCRÍBETE, QUEREMOS CONOCERTE!


        Show more

        


        Show less","Employment type
        

          Full-time",,,
The Wise Seeker,"Madrid, Community of Madrid, Spain",6 days ago,,System and Network Engineer,"At The Wise Seeker we are looking for a Junior System and Network Engineer our client: a leading international communications enabler, one of the key global voice carriers and the leading provider of mobile data services worldwide.Location: MadridSector: TelecomTasksThe System and Network Engineers to participate in the design, development, integration, and support of advanced telecommunication solutions in the voice, roaming, messaging, signalling and IoT domains.As Junior System and Network Engineer you will contribute to activities across the entire project life cycle of in-house developed solutions, from testing to the launch into production, and support and maintenance.In close collaboration with the software developer engineers and with a DevOps mindset, you will:test and validate new developments.deploy in production and other validation environments.automate operations tasks (installation, monitoring, etc.)respond to emergencies and take part in a L3 guard duty service.debug software issues in lab environments monitor service availability and performance.take proactive and reactive maintenance actions.RequirementsEngineering degree in Telecommunications, Computer Science or related field.Technical knowledge of telecommunication protocols; voice and mobile core networks (VoIP, SIP, SS7, LTE, GTP, etc.).Knowledge in programming language (Java, C) and scripting.Hands-on experience in Linux OS environments.Notions of computer networks and protocols.Analytical thinking, ability to solve problems, strong interpersonal skills.Fluency in English (written and spoken).Acquaintance with DevOps concepts and tools (CI/CD, Gitlab, Ansible, containers, etc.) is an asset.Benefits International environment. You will be part of an international diverse team and you will have the opportunity to make a global impact. Great company culture. You will be working in a dynamic working environment, driven by 3 core values: Think Forward, Strive for Leadership, and Achieve Together. We look after the well-being of our employees and organize internal events such as happy hours, sports and relaxation activities, parties, etc. Career development. From development plans, to trainings and internal mobility, we are committed to ensuring you have the knowledge, skills, and opportunities to maximize your potential.A competitive base salary and short-term incentivesReimbursement of public transport or parking costsA telco pack at home including internet allowance and a mobile phoneMany other benefits such as 22 vacation days, homeworking possibilities, …


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Human Resources Services
Matillion,"Madrid, Community of Madrid, Spain",2 weeks ago,,Senior Software Engineer,"Matillion is The Data Productivity Cloud.We are on a mission to power the data productivity of our customers and the world, by helping teams get data business ready, faster. Our technology allows customers to load, transform, sync and orchestrate their data.We are looking for passionate, high-integrity individuals to help us scale up our growing business. Together, we can make a dent in the universe bigger than ourselves.Matillion is built around small development teams with responsibility for specific themes and initiatives. Each team is a mix of engineers with various levels of skills and experience. The Senior Software Engineer works within a team to write, test, and release new features and fix problems in the Matillion products, all while innovating on new ideas.This role will join our team responsible for maintaining integrations with git services and helping to create public APIs.We value in-person collaboration here at Matillion, therefore this role follows our hybrid work structure where Matillioners work 2 days a week in either our Manchester or Madrid office. Our core day is Wednesday, and the second day will be determined together. The rest of the week you are welcome to work from the office, or remotely if you’d prefer.Technologies you’ll use…Java, AWS, Agile (Scrum), React, SQL, TerraformWhat You'll Be Doing...You’ll spend a significant amount of your time working on production services and applications for Matillion, whilst also collaborating with the broader team to understand and deliver work that contributes to the teams’ goalsYou’ll be helping to create public APIs and integrating with big git providers including Microsoft and Github, in order to give our technical customers more control over their entire workflowsCollaboration is key to this role, as such you’ll spend a lot of your time working with other members of the team and also with the Product team, providing feedback on code and ensuring Matillion engineering standards are upheldYou’ll have extensive opportunity to develop your technical and interpersonal skills through self-training, collaboration with the broader team, and mentoring, enabling progression through up-skilling to take on more complex tasks By driving continuous improvements in the teams ways of working, team practices and processes, you’ll also be mentoring other team members and taking the lead on Scrum activities. What We Are Looking ForBe strongly proficient in coding in Java, with a good understanding of underpinning techniques of Object-oriented Programming, Programming concepts and best practices (e.g. style guidelines, testability, efficiency, observability, scalability, security).Experience in full software development life cycle from design to deployment via CI/CD tooling, using agile methodologies (e.g. Kanban, Scrum).Experience with cloud technologies, strong preference for AWS Demonstrates a definite bias for action in leading initiatives, mentoring team members, and striving for team operational excellence.Demonstrable experience working in a cross-functional team to solve business goals, whilst adapting to different types of technical challenges At Matillion, we are committed to providing competitive salaries in line with market standards. Our estimated compensation range for this position is €50,400 - €75,600, but the final salary will be based on your relevant skills, experience and qualifications demonstrated in the hiring process.Matillion has fostered a culture that is collaborative, fast-paced, ambitious, and transparent, and an environment where people genuinely care about their colleagues and communities.Our 6 core values guide how we work together and with our customers and partners. We operate a truly flexible and hybrid working culture that promotes work-life balance, and are proud to be able to offer the following benefits:Our Benefits Company Equity 30 days holiday + public holidays 5 days paid volunteering leave Health insurance Life insurance Access to mental health support Career development with access to a Udemy account, Blinkist and much more!More About MatillionThousands of enterprises including Cisco, DocuSign, Pacific Life, Slack, and TUI trust Matillion technology to load, transform, sync, and orchestrate their data for a wide range of use cases from insights and operational analytics, to data science, machine learning, and AI.With over $300M raised from top Silicon Valley investors, we are on a mission to power the data productivity of our customers and the world.We are passionate about doing things in a smart, considerate way. We’re honoured to be named a great place to work for several years running by multiple industry research firms.We are dual headquartered in Manchester, UK and Denver, Colorado.We are keen to hear from prospective employees, so please apply and a member of our Talent Acquisition team will be in touch. Alternatively, if you are interested in Matillion but don't see a suitable role, please email talent@matillion.comMatillion is an equal opportunity employer. We celebrate diversity and we are committed to creating an inclusive environment for all of our team. Matillion prohibits discrimination and harassment of any type, Matillion does not discriminate on the basis of race, colour, religion, age, sex, national origin, disability status, genetics, sexual orientation, gender identity or expression, or any other characteristic protected by law.


        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering and Information Technology,Software Development
Canonical,"Sevilla La Nueva, Community of Madrid, Spain",1 week ago,,Software Engineer - SaaS (launchpad.net),"Drive the future of collaborative open source development tooling as part of the Launchpad team. This is an opportunity for a motivated engineer with a passion for open source software, Linux, and web services to join our distributed team.Launchpad is a platform for managing open source development projects. It includes code hosting and review, bug tracking, package building, translations, and other facilities used by free and open source software developers. It provides essential development and collaboration infrastructure for major projects such as Ubuntu.Launchpad is a mature project, mainly written in Python (primarily Zope, with some Flask). You'll be striking a balance between keeping our business-critical services running and expanding our feature set: among other things, we are currently working on expanding our package building capabilities, improving the development flows provided to our users, and modernising our web UI. If you love keeping large projects well-organised and well-maintained, care about supporting developers, and believe that continuous improvement is the key to innovation, higher velocity, and reliability, you'll fit right in.Build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, a growing international software company.What you'll doProactively collaborate within and contribute to design, architecture, and feature-selection for solutions across distributed teamsWrite high-quality, API-first Python code with unit testsDebug issues and produce high-quality fixesReview code produced by other engineersWork from home with global travel 2 to 4 times a year for internal and external eventsWho you areYou love technology, working with brilliant people, and solving interesting problemsYou are a strategic thinkerYou are curious, flexible, articulate, and accountableYou value soft skills and are passionate, enterprising, thoughtful, and self-motivatedYou have a Bachelor's or equivalent in Computer Science, STEM or similar degreeYou have proficiency delivering robust code to production, preferably written in Python.You have experience and enjoy maintaining and improving large and mature web applications.You have experience with databases, ORMs (PostgreSQL a plus), data management, and data modelling.You have an interest in, or experience with, integration, infrastructure and operations.You believe that robust security requires conscious efforts at every stage of delivery.You have familiarity with Ubuntu as a development and deployment platform.You have a solid understanding of the structure of various software packaging systems, including Debian/Ubuntu packages.Canonical is proud to foster a workplace free from discrimination. We truly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better platform for our users and customers. This is something we value deeply and we encourage everyone to come be a part of the world of Ubuntu.#stack


        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
Capitole,Spain,14 hours ago,109 applicants,Time Series Data Scientist (full remote),"Capitole Consulting keeps growing and we want to do it with you!Are you a passionate Data Scientist Senior to work with Time Series Forecasting Tool? We have an exciting opportunity to lead and empower a multicultural team! Main requirements: ☑ Excellent programming skills with Python.☑ Advanced knowledge in Machine Learning and Time Series Forecasting☑ Linux Scripting☑ EnglishTasks & Responsibilities: 🔹 Implement Explainable AI for Time Series Forecasting: feature importance, Lime, Shapley Values….🔹 Make Chronos a Free Open Source Software: full contribution to sktime python library or Chronos python library .🔹 Further development of new Chronos features.🔹 Product Operations.We're great, but with you we'll be even better 😊 For this you will have:🔹 Budget of 1.200€ in individual training for you to use it in whatever you want (technological events, books, trainings, certifications, etc.).🔹 Follow-up with your team every month for continuous feedback.🔹 Flexible working hours to help you reconcile your professional / family life.🔹 Private medical insurance paid in full by Capitole.🔹 Flexible remuneration (restaurant tickets, transport and/or childcare).🔹 Andjoy (Gymforless)🔹 Discounts on major brands for employees (Club Capitole).


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology and Consulting,IT Services and IT Consulting
