company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
Opinion Focus Panel LLC,United States,12 hours ago,,"Junior , Data Analyst- Remote","Check Your Email Inbox After Applying For Next Steps. After applying , You will get an email within 5 minutes for next steps to follow your application.This is a Remote Position.Our company is looking for qualified candidates to participate in paid national and local focus groups, clinical trials, and also market research studies.For the majority of our paid market research assignments, you have the option to participate remotely or in person. This provides a great opportunity for you to earn extra income while working from the comfort of your home.Job RequirementsShow up at least 10 mins before the scheduled start time of the discussionContribute to the discussion by completing both written and oral instructionsFill out the written survey provided for each panelYou will be required to try out the provided products and/or services and be ready to discuss them before the meeting dateQualificationsA smartphone with a functioning camera or webcam on a desktop/laptop is required.High-speed internet access is necessary.Ability to comprehend and follow both oral and written instructionsData entry clerk experience is not compulsoryBenefitsFlexibility to take part in discussions in person or remoteWork at home allows you to avoid a commuteNo minimum hours required. You can do this full-time or part-timeReceive complimentary samples from our sponsors and partners in exchange for providing honest feedback on their productsOpportunity to test and review new products or services before they are released to the publicThis is Remote JobCompensation$30 - $75 (per 1 hr session)$950- $1550 (multi-session)This position is suitable for those seeking temporary, part-time, or full-time work. The hours are flexible and no prior experience is required. This is an excellent opportunity to supplement your income if you are a data entry clerk or anyone seeking a flexible part-time remote work from home job.Apply on our website now and see if you qualify
        


        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,Market Research
Opinion Focus Panel LLC,United States,3 days ago,,Data Analyst- Remote,"Check Your Email Inbox After Applying For Next Steps. After applying , You will get an email within 5 minutes for next steps to follow your application.This is a Remote Position.Our company is looking for qualified candidates to participate in paid national and local focus groups, clinical trials, and also market research studies.For the majority of our paid market research assignments, you have the option to participate remotely or in person. This provides a great opportunity for you to earn extra income while working from the comfort of your home.Job RequirementsShow up at least 10 mins before the scheduled start time of the discussionContribute to the discussion by completing both written and oral instructionsFill out the written survey provided for each panelYou will be required to try out the provided products and/or services and be ready to discuss them before the meeting dateQualificationsA smartphone with a functioning camera or webcam on a desktop/laptop is required.High-speed internet access is necessary.Ability to comprehend and follow both oral and written instructionsData entry clerk experience is not compulsoryBenefitsFlexibility to take part in discussions in person or remoteWork at home allows you to avoid a commuteNo minimum hours required. You can do this full-time or part-timeReceive complimentary samples from our sponsors and partners in exchange for providing honest feedback on their productsOpportunity to test and review new products or services before they are released to the publicThis is Remote JobCompensation$30 - $75 (per 1 hr session)$950- $1550 (multi-session)This position is suitable for those seeking temporary, part-time, or full-time work. The hours are flexible and no prior experience is required. This is an excellent opportunity to supplement your income if you are a data entry clerk or anyone seeking a flexible part-time remote work from home job.Apply on our website now and see if you qualify
        


        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,Market Research
,,,,,,,,,
,,,,,,,,,
AIPSO,"Johnston, RI",1 day ago,37 applicants,Assistant Data Analyst/Data Analyst,"AIPSO is a management organization and service provider for various insurance industry groups responsible for administering the residual market. We are a national organization that serves local customer needs. Centralization and standardization are key to many AIPSO services because of the inherent economies of scale and other efficiencies. However, our organization is based on customer focus and recognizes the need for flexibility in serving customer groups with diverse interests.Essential Duties And Responsibilities Support production processing including identifying, troubleshooting, processing, andresolving issues for daily systems. These include internal, active batch, SQL serverdatabases, websites as well as the integration of open systems. Will need to supportthe running of mainframe jobs. Process reported statistical data, and analyze data for completeness, reasonability, andanomalies. Research and analyze data issues using MS Office tools and SQL queries. Review discrepancies in data received. Develop ad hoc queries and reports using SQL tools for open systems. Serve in the role of Automated Batch Scheduler consultant and job developer. Create and maintain system and process documentation. Support testing and production implementation for process and system changes. Identify and act upon opportunities to streamline and automate processes. Identify and recommend appropriate continuous improvement opportunities. May provide training to other team members on technology tools.EducationBachelor's degree (BA/BS) from four-year college or university in Data Analysis or related field preferred. Additional appropriate experience or training may be considered in lieu of degree.Experience1 to 3 years' experience working with databases and reporting tools for data analysis and reporting. Experience in the automobile insurance industry a plus.Skills/ Knowledge Demonstrate understanding of databases, queries, and reporting tools. Strong analytical skills to analyze, interpret and question data validity. Knowledge of technology platforms and software (e.g. job scheduling software) a plus. Proficient in the use of Microsoft Office productivity tools (e.g. Outlook, Word, Excel) tomanage work. Effective problem-solving skills, including ability to analyze complex issues, find the rootcause of the problem and consider a wide range of alternatives before acting. Demonstrate strong verbal and written communication skills, including ability toeffectively present information and respond to questions from groups or individuals. Ability to multi-task and demonstrate flexibility while maintaining attention to detail. Demonstrate excellent organizational and customer service skills. Ability to work independently and interact professionally and effectively in a teamenvironment. Knowledge of the automobile insurance industry preferred.Salary Range: $49,700 - $79,500/$59,400 - $95,000 Annual. Actual salary for this position will be determined by a number of factors, including the scope, complexity, and location of the role as well as the cost of labor in the market; the skills, education, training, credentials, and experience of the candidate; internal equity and other conditions of employment.AIPSO is an equal opportunity employer. To this end, all employment related decisions are made on a non-discriminatory basis and in full compliance with federal, state, and local laws prohibiting discrimination in employment.This is a non-management positionThis is a full time position
        


        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Information Technology,Insurance
Unum,"Columbia, SC",23 hours ago,82 applicants,Business Intelligence Analyst I,"Job Posting End Date: February 22When you join the team at Unum, you become part of an organization committed to helping you thrive.BenefitsHere, we work to provide the employee benefits and service solutions that enable employees at our client companies to thrive throughout life’s moments. And this starts with ensuring that every one of our team members enjoys opportunities to succeed both professionally and personally. To enable this, we provide:Award-winning culture Inclusion and diversity as a priority Performance Based Incentive PlansCompetitive benefits package that includes: Health, Vision, Dental, Short & Long-Term Disability Generous PTO (including paid time to volunteer!) Up to 9.5% 401(k) employer contribution Mental health support Career advancement opportunities Student loan repayment options Tuition reimbursementFlexible work environments All the benefits listed above are subject to the terms of their individual Plans.And that’s just the beginning…With 10,000 employees helping more than 39 million people worldwide, every role at Unum is meaningful and impacts the lives of our customers. Whether you’re directly supporting a growing family, or developing online tools to help navigate a difficult loss, customers are counting on the combined talents of our entire team. Help us help others, and join Team Unum today!General SummaryGeneral SummaryThe Business Intelligence Analyst I is responsible for simple to moderately complex data analysis, preparation and visualization. They will use their technical and domain expertise to translate data into meaningful insights for teams and leaders to confidently take action on. The ideal candidate will be passionate about all things data and we seek a creative and analytical thinker to help us solve our most challenging problems. This position will work closely with Business Analysts, BI Analysts, Data Scientists, Data Engineers and directly with the business units for requirements gathering and validation.Principal Duties And ResponsibilitiesConduct data profiling and analysis to evaluate data sources to determine the best source for business informationAcquiring, transforming and translating data into actionable dashboards, reports, algorithms or datasets with minimal support from mentor and managerPerforming statistical analysis and presenting findings to guide and advise leadershipCollaborate with data engineers to perform data validation and testing activities as appropriateContinuously develop and build upon existing knowledge of the insurance industryContinuously develop and build upon existing knowledge of data stored in company databasesWorks directly with internal customers to refine requirements and validate output to ensure solutions will meet expectationsJob SpecificationsBachelors Degree preferred, and/or equivalent experience2+ years experience with demonstrated success at an Associate level in a data analytics related fieldKnowledge of analytics programming languages (SQL/R/Python)Experience with modern BI toolsets (Tableau, Alteryx, PowerBI, or equivalent)Understanding of data profiling, statistical analysis and data modeling conceptsComfortable extracting and leveraging data out of data warehouse, transactional databases, object stores & API based environmentsDemonstrated ability to translate business needs into technical solutionsAbility to embrace change, adapt to the unexpected, and focus energies, people, and solutions on practical and positive resultsDemonstrated problem solving skillsStrong communications skillsAptitude and drive to learn new technologies and analysis techniquesStrong team player; able to work effectively within a team and more broadly with people from a variety of backgrounds and areas across the organization.Unum and Colonial Life are part of Unum Group, a Fortune 500 company and leading provider of employee benefits to companies worldwide. Headquartered in Chattanooga, TN, with international offices in Ireland, Poland and the UK, Unum also has significant operations in Portland, ME, and Baton Rouge, LA - plus over 35 US field offices. Colonial Life is headquartered in Columbia, SC, with over 40 field offices nationwide.The base salary range for applicants for this position is listed below. Unless actual salary is indicated above in the job description, actual pay will be based on skill, geographical location and experience.$60,500.00-$117,500.00Additionally, Unum offers a portfolio of benefits and rewards that are competitive and comprehensive including healthcare benefits (health, vision, dental), insurance benefits (short & long-term disability), performance-based incentive plans, paid time off, and a 401(k) retirement plan with an employer match up to 5% and an additional 4.5% contribution whether you contribute to the plan or not. All benefits are subject to the terms and conditions of individual Plans.CompanyUnum
        


        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,"Research, Analyst, and Information Technology",Insurance
Cynet Systems,"San Antonio, TX",2 days ago,74 applicants,Data Analyst,"Job Description:   Skills:        Should have 2 years of Property & Casualty Insurance domain experience.       Should have created Business Requirements Documents.       Should be aware of Business Process Modeling & be able to create workflow diagram/system designs.       Should have worked in large implementation projects and have the ability to decode user requirements.       Should have intermediate to advanced knowledge on General Accounting & Financial Accounting.       Should have awareness on GAAP Accounting Standards.       Should have the ability to use SQL Developer.       Experience in Snowflake/DBT.       Experience in ETL Tools & BI Tools.       #monsterit



        
            Show more
          

          



        
            Show less",Entry level,Contract,Information Technology,Information Technology & Services
DoorDash,"Denver, CO",9 hours ago,,Senior Revenue Data Analyst,"About The TeamAre you a dynamic and driven Accounting and Data professional ready to elevate your career? We have an exciting opportunity for a proactive and self-motivated individual with a strong command of US GAAP, revenue systems, and core data skills to join our growing Accounting team. This role offers the chance to showcase your expertise by collaborating with all levels of management and cross-functional teams, both internally and externally.About The RoleIn this role, you'll be at the forefront of cross-team collaboration, serving as the go-to expert for accounting partners in the data engineering and engineering spaces, creating a dynamic blend of responsibilities. Your days will be filled with reviewing data using SQL and Python, conducting in-depth data analysis and investigation, designing intricate drawings and flows, and contributing to groundbreaking accounting research and design requirements.Join us in this opportunity to not only apply your existing skills but also to cultivate new ones in a role that combines the best of both data engineering and accounting realms. Make your mark in a stimulating and remote-friendly environment where your expertise will be valued and your career can thrive.You’re Excited About This Opportunity Because You Will…Work cross functionally with Technical Accounting, Operational Accounting, Engineering, Product, Finance, Tax, Legal, and various business owners on policies, processes, and programs, and help drive key system initiatives and improvementsDevelop and design comprehensive accounting data requirements to facilitate the seamless automation of journal entries, ensuring accuracy, completeness, compliance, and efficiency in financial processesLead operational improvement initiatives to further streamline revenue tasks and shorten the revenue close calendarMonitor data quality of journal entries configured via the Revenue Subledger and design Data Quality checks for identified use cases via accounting requirements design, ad hoc investigations, new product launches, etc.Work with the Product and Engineering teams to continuously improve our daily Revenue Reconciliation process and manage reconciliation analysis with the help of the analytics teamReview new product designs showcased during internal Financial ComplianceReview meetings and assess impact on existing or need for new accounting requirements for the Revenue SubledgerCross collaborate with partnering teams on the journal entry flows for the new or existing products for automation via the Revenue SubledgerPerform monthly revenue accounting close responsibilities, including but not limited to: GAAP revenue analysis, cost of revenue analysis, accounts receivable reconciliations, review journal entries, and review close package deliverablesAd hoc analyses and projects as assigned We’re Excited About You Because…Bachelor’s degree in Finance, Accounting, Computer Science, Data Science, or related field3+ years of experience in revenue accounting, data analytics, and/or business intelligenceStrong knowledge of US GAAP, ASC 606 Revenue Recognition required; knowledge of IFRS a plusIntermediate/advanced SQL skills and ability to work with large volumes of transactional data, Python a plusStrong analytical and problem solving skills and ability to adapt to changing work environmentsAbility to interact with all levels of management and cross-functional teams, both internally and externallyAbout DoorDashAt DoorDash, our mission to empower local economies shapes how our team members move quickly, learn, and reiterate in order to make impactful decisions that display empathy for our range of users—from Dashers to merchant partners to consumers. We are a technology and logistics company that started with door-to-door delivery, and we are looking for team members who can help us go from a company that is known for delivering food to a company that people turn to for any and all goods.DoorDash is growing rapidly and changing constantly, which gives our team members the opportunity to share their unique perspectives, solve new challenges, and own their careers. We're committed to supporting employees’ happiness, healthiness, and overall well-being by providing comprehensive benefits and perks including premium healthcare, wellness expense reimbursement, paid parental leave and more.Our Commitment to Diversity and InclusionWe’re committed to growing and empowering a more inclusive community within our company, industry, and cities. That’s why we hire and cultivate diverse teams of people from all backgrounds, experiences, and perspectives. We believe that true innovation happens when everyone has room at the table and the tools, resources, and opportunity to excel.Statement of Non-Discrimination: In keeping with our beliefs and goals, no employee or applicant will face discrimination or harassment based on: race, color, ancestry, national origin, religion, age, gender, marital/domestic partner status, sexual orientation, gender identity or expression, disability status, or veteran status. Above and beyond discrimination and harassment based on “protected categories,” we also strive to prevent other subtler forms of inappropriate behavior (i.e., stereotyping) from ever gaining a foothold in our office. Whether blatant or hidden, barriers to success have no place at DoorDash. We value a diverse workforce – people who identify as women, non-binary or gender non-conforming, LGBTQIA+, American Indian or Native Alaskan, Black or African American, Hispanic or Latinx, Native Hawaiian or Other Pacific Islander, differently-abled, caretakers and parents, and veterans are strongly encouraged to apply. Thank you to the Level Playing Field Institute for this statement of non-discrimination.Pursuant to the San Francisco Fair Chance Ordinance, Los Angeles Fair Chance Initiative for Hiring Ordinance, and any other state or local hiring regulations, we will consider for employment any qualified applicant, including those with arrest and conviction records, in a manner consistent with the applicable regulation.If you need any accommodations, please inform your recruiting contact upon initial connection.CompensationThe location-specific base salary range for this position is listed below. Compensation in other geographies may vary.Actual compensation within the pay range will be decided based on factors including, but not limited to, skills, prior relevant experience, and specific work location. For roles that are available to be filled remotely, base salary is localized according to employee work location. Please discuss your intended work location with your recruiter for more information.DoorDash cares about you and your overall well-being, and that’s why we offer a comprehensive benefits package, for full-time employees, that includes healthcare benefits, a 401(k) plan including an employer match, short-term and long-term disability coverage, basic life insurance, wellbeing benefits, paid time off, paid parental leave, and several paid holidays, among others.In addition to base salary, the compensation package for this role also includes opportunities for equity grants.We expect this position to be filled by 2/12/2024.California Pay Range:$113,600—$200,400 USDColorado Pay Range:$113,600—$180,400 USDHawaii Pay Range:$113,600—$170,400 USDNew Jersey Pay Range:$113,600—$200,400 USDNew York Pay Range:$113,600—$200,400 USDWashington Pay Range:$113,600—$190,500 USD
        


        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Information Technology,Software Development
DEED Consulting Limited,"Orlando, FL",1 day ago,30 applicants,Survey Data Analyst,"Uncover Insights: Remote Survey Data Analyst OpportunityAre you a data enthusiast with a passion for uncovering insights and driving decision-making?Position: Remote Survey Data AnalystResponsibilities Analyze survey data to identify trends, patterns, and key insights. Develop data models and visualizations to communicate findings effectively. Collaborate with cross-functional teams to interpret data and inform decision-making. Conduct statistical analysis and hypothesis testing to validate findings. Prepare reports and presentations to communicate insights to stakeholders.Qualifications Bachelor's degree in Statistics, Mathematics, Data Science, or a related field. Proven experience in data analysis, preferably in survey data analysis. Proficiency in statistical analysis tools such as R, Python, or SPSS. Strong analytical and problem-solving skills. Excellent communication and presentation abilities. Ability to work independently and collaboratively in a virtual team environment.Benefits Competitive salary based on experience. Flexibility with remote work, ensuring a healthy work-life balance. Opportunities for professional development and virtual training. Supportive virtual team environment fostering professional growth. Access to comprehensive virtual training resources. Recognition programs highlighting your achievements.We are an equal opportunity employer, committed to creating a diverse and inclusive workplace. We appreciate the time and effort you put into your application, and only candidates selected for an interview will be contacted. Thank you for considering a career as our Survey Data Analyst!
        


        
            Show more
          

          



        
            Show less",Entry level,Full-time,Information Technology,Advertising Services
Progressive Insurance,United States,23 hours ago,80 applicants,Data Analyst Senior to Lead,"Join Forbes’ 2023 Best Employer for Diversity!As a data analyst senior or lead on the Commercial Lines Strategic Expansion team, you’ll further our Small Business Insurance (SBI) initiatives with our external partners and our Manufactured Business Owner Policy (BOP) product offering. In this role, you’ll drive decision-making and lead our data maturity efforts. You’ll become an established subject matter expert in Commercial Lines Acquisition & Small Business Insurance strategy, process, and analytics. Additionally, you’ll interpret Business Quote Explorer (BQX) funnel throughput (Quote Starts, Quote Finishes, Sales, Finish-to-Start, Conversion), develop insight on business class, product, carrier growth trends and business health, and monitor revenue and expense historical data to understand calendar year and lifetime net income implications.This is a remote position.Must-have QualificationsBachelor's degree or higher in a quantitative field of study and a minimum of three years of analytical work experienceInstead of a quantitative degree, a bachelor's degree or higher and a minimum of five years of analytical work experienceInstead of a degree, a minimum of six years of analytical work experiencePreferred SkillsAdvanced proficiency in SQL and SASAdvanced proficiency in Tableau with proven ability to create compelling narratives through data visualizationExperience creating projections and forecastsQuantitative, programming, collaboration, and data visualization skills Compensation$77,100 - $124,300/year depending on position level and experienceGainshare bonus up to 30% of your eligible earnings based on company performance Benefits401(k) with dollar-for-dollar company match up to 6% Medical, dental & vision, including free preventative care Wellness & mental health programs Health care flexible spending accounts, health savings accounts, & life insurancePaid time off, including volunteer time offPaid & unpaid sick leave where applicable, as well as short & long-term disabilityParental & family leave; military leave & pay Diverse, inclusive & welcoming culture with Employee Resource Groups Career development & tuition assistance Onsite gym & healthcare at large locationsEqual Opportunity EmployerSponsorship for work authorization for foreign national candidates is not available for this position.For ideas about how you might be able to protect yourself from job scams, visit our scam-awareness page at https://www.progressive.com/careers/how-we-hire/faq/job-scams/JobBusiness AnalysisPrimary LocationUnited StatesScheduleFull-timeEmployee StatusRegularWork From HomeYes



        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,Insurance
Patterned Learning Career,"San Diego, CA",7 hours ago,,Data BI Analyst,"- Remote Job, 1+ Year ExperienceAnnual Income: $55K - $65K,OnsiteA valid work permit is necessary in the US.About us: Patterned Learning is a platform that aims to help developers code faster and more efficiently. It offers features such as collaborative coding, real-time multiplayer editing, and the ability to build, test, and deploy directly from the browser. The platform also provides tightly integrated code generation, editing, and output capabilities.Are you a talented BI Analyst with a passion for data analysis and a strong background in business intelligence? We are seeking a skilled and motivated individual to join our team as a BI Analyst. As a BI Analyst, you will be responsible for analyzing complex data sets, generating insights, and providing actionable recommendations to drive business growth and efficiency.Responsibilities:Analyze large datasets to identify trends, patterns, and insights. Develop and maintain data models, dashboards, and reports to support business decision-making. Collaborate with cross-functional teams to understand business requirements and translate them into data-driven solutions. Conduct ad-hoc analysis to answer specific business questions and provide actionable recommendations. Stay up-to-date with industry trends and best practices in data analysis and business intelligence. Requirements:Bachelors Degree required with an emphasis in business, economics, math, engineering, or analytics preferred. Advanced degree or certification preferred. 1+ years of experience, with at least 1 year of analytic experience. Proficiency in interacting with various database and file storage systems (Examples: Oracle, Hadoop, NoSQL). Understanding of join types. Experience with data manipulation languages, such as SQL, required. Knowledge of statistical concepts and analytic techniques, including descriptive statistics, forecasting, economic modeling, exploratory analysis, and variance analysis required. Ability to perform univariate analytic analytical techniques. Experience using Microsoft Excel, including the use of pivot tables, formulas, macros, VBA, charts/graphs. Experience with visualization tools such as Tableau, PowerBi, or QlikView. Strong analytical, critical, and systems thinking required. Skills:Good understanding of Agile framework (SCRUM). Familiarity with Salesforce is a plus. Benefits:Competitive salary based on skills, qualifications, and experience 1. Comprehensive health, dental, and vision insurance plans. Retirement program with lifetime pension benefits. Paid time off and holidays. Flexible work schedule and remote work options. Opportunities for professional development and growth. Collaborative and inclusive work environment. Why Patterned Learning LLC?Patterned Learning can provide intelligent suggestions, automate repetitive tasks, and assist developers in writing code more effectively. This can help reduce coding errors, improve productivity, and accelerate the development process.The pattern recognition is particularly relevant in the context of coding. Neural networks, especially deep learning models, are commonly employed for pattern detection and classification tasks. These models simulate human decision-making and can identify patterns in data, making them well-suited for tasks like code analysis and generation.



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Dash Solutions,"Birmingham, AL",14 hours ago,,Data Analyst,"Headquartered in Birmingham, AL, Dash Solutions is a fast-growing fintech company that provides digital payments and engagement program management to thousands of customers throughout the US. Dash Solutions offers innovative strategies and a proprietary technology stack, including payroll, expense, gift, reward, and incentive card products to employers, financial institutions, and government agencies. For the past several years we have experienced tremendous growth and we continue to see a phenomenal opportunity in the payments industry. We have a great company, an excellent team, and years of experience developing payment products and managing programs.Position SummaryThe Data Analyst plays a pivotal role in extracting meaningful insights from complex datasets to drive informed decision-making within the organization. Leveraging statistical methods, programming skills, and analytical tools, the Data Analyst is responsible for collecting, organizing, and analyzing data to uncover trends, patterns, and correlations that offer valuable insights into business operations and performance.Responsibilities Include, But Are Not Limited ToEnsure on-time delivery and quality of work. Creative problem solving on reporting needs. Identify areas for process improvement to provide efficient data support to the organization. Identifying, analyzing, and interpreting trends or patterns in complex data sets. Design, develop and implement data models that effectively support business requirements using Power BI and/or other data visualization tools.Desired Skills & ExperienceBachelor’s Degree preferred Strong SQL knowledge - comfortable working with complex joins, stored procedures, and unstructured data experience preferred Experience with data visualization tools (Power BI would be preferred) Data modeling/application development is not required but is a plus Excellent communication skills. Ability to share, discuss, and analyze results with stakeholders having varying levels of technical background Go-getter, driven to seek out solutions, help others, and always asking questions Proficiency with MS Excel Our CultureThe culture at Dash Solutions is an entrepreneurial one where individuals with creative ideas and the motivation to implement them can make a big impact. In this fast-growing environment, employees have the freedom and flexibility to manage their domain as leader while enjoying company strong support of endeavors. Some Benefits to Working at Dash Solutions Include:Competitive salary and benefits package Flexible PTO policy Matching 401k plan Medical, dental, vision, life term and short term disability coverages Great corporate culture, with a highly accessible executive team, events, perks, and regular company meetings to transparently communicate goals and business progress Our DASH ValuesSolutions – We use creativity to develop innovative solutions. Passion - We are passionate about delivery for our customers every day. Authenticity – We lead and communicate with authenticity. Respect – We row together with respect and enjoy the ride. Key – The key to our success is our willingness to ask “Why Not?” Our Benefits Dash Solutions is proud to be an Equal Opportunity/Veterans/Disabled/LGBTQIA+ Employer and provides a competitive, and comprehensive compensation package.We are an equal opportunity employer and do not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity or expression, national origin, age, marital status, disability, veteran status, or any other status protected by applicable law. We strive to provide a fair and inclusive recruitment process, and we encourage candidates from all backgrounds to apply for opportunities within our organization.
        


        
            Show more
          

          



        
            Show less",Entry level,Full-time,Information Technology,Financial Services
Opinion Focus Panel LLC,United States,12 hours ago,,Data Analyst- Full Time ( Remote) - Beginner Level,"Check Your Email Inbox After Applying For Next Steps. After applying , You will get an email within 5 minutes for next steps to follow your application.This is a Remote Position.Our company is looking for qualified candidates to participate in paid national and local focus groups, clinical trials, and also market research studies.For the majority of our paid market research assignments, you have the option to participate remotely or in person. This provides a great opportunity for you to earn extra income while working from the comfort of your home.Job RequirementsShow up at least 10 mins before the scheduled start time of the discussionContribute to the discussion by completing both written and oral instructionsFill out the written survey provided for each panelYou will be required to try out the provided products and/or services and be ready to discuss them before the meeting dateQualificationsA smartphone with a functioning camera or webcam on a desktop/laptop is required.High-speed internet access is necessary.Ability to comprehend and follow both oral and written instructionsData entry clerk experience is not compulsoryBenefitsFlexibility to take part in discussions in person or remoteWork at home allows you to avoid a commuteNo minimum hours required. You can do this full-time or part-timeReceive complimentary samples from our sponsors and partners in exchange for providing honest feedback on their productsOpportunity to test and review new products or services before they are released to the publicThis is Remote JobCompensation$30 - $75 (per 1 hr session)$950- $1550 (multi-session)This position is suitable for those seeking temporary, part-time, or full-time work. The hours are flexible and no prior experience is required. This is an excellent opportunity to supplement your income if you are a data entry clerk or anyone seeking a flexible part-time remote work from home job.Apply on our website now and see if you qualify
        


        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,Market Research
Chipotle Mexican Grill,"Newport Beach, CA",3 days ago,109 applicants,"Senior Analyst, Digital & Customer Insights and Analytics","CULTIVATE A BETTER WORLDFood served fast does not have to be a typical fast-food experience. Chipotle has always done things differently, both in and out of our restaurants. We are changing the face of fast food, starting conversations, and directly supporting efforts to shift the future of farming and food. We hope you will join us as we continue to learn, evolve, and shape what comes next on our mission to make better food accessible to everyone.THE OPPORTUNITYAs the Sr Analyst of Digital & Customer Insights and Analytics, you will be responsible for working on data analyses leading to insights as well as building reporting solutions that surface KPI’s for our Digital, CRM and Loyalty teams. You will work with key stakeholders and enterprise data and reporting teams as required. The nature of work will include design and development of power BI reports, mining digital and customer data for insights, packaging them into presentations and presenting findings to stakeholders.WHAT YOU’LL DOIn addition to following and supporting Chipotle’s policies and procedures, principal accountabilities include, but are not limited to:Develop high performance scripts in SQL to be used to mine data for insights.Perform short term analyses as well as longer term performance reporting.Be the reporting expert on the Digital & Customer Insights and Analytics team with an eye for capturing repetitive asks into repeatable dashboards that stakeholders can use to self-serve.This is a key role on the team that will elevate the work of the whole team by automating need to know KPI’s enabling deeper insight the why’s behind KPI movement.WHAT YOU’LL BRING TO THE TABLEBachelor's Degree (BA/BS) with a quantitative background, such as Mathematics, Statistics, Physics, Engineering, Computer Science, or Economics.5+ years of experience in a data & analytics role developing reporting solutions and analyses that aid decision making.Experience building semantic models and visualizations using Power BI.Fundamental understanding of databases with intermediate SQL skills to write custom queries and using platforms such as Snowflake, Databricks and Azure.Proficient in data analysis, insights generation, presentations, data-storytelling.Experience in consumer retail working with customer and ecommerce data is preferred.WHO WE AREChipotle Mexican Grill, Inc. (NYSE: CMG) is cultivating a better world by serving responsibly sourced, classically cooked, real food with wholesome ingredients without artificial colors, flavors or preservatives. Chipotle has over 3,250 restaurants in the United States, Canada, the United Kingdom, France and Germany and is the only restaurant company of its size that owns and operates all its restaurants in North America and Europe. Chipotle is ranked on the Fortune 500 and is recognized on the 2023 list for Fortune's Most Admired Companies and Time Magazine's Most Influential Companies. With over 110,000 employees passionate about providing a great guest experience, Chipotle is a longtime leader and innovator in the food industry. Chipotle is committed to making its food more accessible to everyone while continuing to be a brand with a demonstrated purpose as it leads the way in digital, technology and sustainable business practices. For more information or to place an order online, visit www.chipotle.comPAY TRANSPARENCYA reasonable estimate of the current base salary range for this position is $110,000-152,000. You are also eligible for annual cash bonuses and equity awards based upon performance and other factors. Actual compensation offered may vary depending on skill level, experience, and/or education. Chipotle offers a competitive total rewards package, which includes medical, dental, and vision insurance, 401k, sick leave, vacation time, and much more. Visit https://jobs.chipotle.com/benefitsChipotle Mexican Grill is an equal opportunity employer that values diversity at all levels. As a people-first company rooted in values, our purpose extends beyond serving nutritious food using real ingredients. It means hiring world-class individuals and fostering a culture that champions diversity, ensures equity, and celebrates inclusion. All qualified applicants, regardless of personal characteristics, are encouraged to apply. Qualified applicants with disabilities may be entitled to reasonable accommodation under the terms of the Americans with Disabilities Act and/or certain state or local laws. Please contact ADAaccommodations@chipotle.com if you need assistance or an accommodation due to a disability.Primary Location: California - Newport Beach - 9998 - 610 Newport Office-(09998)Work Location:9998 - 610 Newport Office-(09998)610 Newport Center DriveNewport Beach 92660Job Information Technology Job Posting 12/14/2023 Job Number 23049363



        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Management and Manufacturing,Restaurants
Facebook,"San Francisco, CA",21 hours ago,78 applicants,Data Labeling Analyst (Contract),"Meta is seeking an Image & Video Model Red Teamer to join our Generative AI Media Safety team. Generative AI is a research to production organization focused on making significant progress in AI and being a bridge between AI research and Meta Platforms products. Individuals in this role are expected to be experienced in data annotation.The successful candidate will be responsible for interacting with our (Text/Image) -> (Image/Video) model expressly to identify potential weaknesses and vulnerabilities to improve accuracy while increasing trust and safety of the model.Responsibilities:Execute plans to test the safety of our Text -> Image model.Collaborate with the development team to design and execute probing text prompts, and provide feedback on the safety and quality of the image outputs and the probing methodsStay up-to-date on the latest techniques and tools to ensure the model remains secure.Top 3 must-have HARD skills:Fluent in Portuguese, Spanish, Indonesian, Hindi, French, or German1 Very solid written and verbal *English* communication skills2 Excellent writing, communication and collaboration skills, with the ability to work effectively with cross-functional teams3 Experience with data annotation tools and techniques2-3 Years of experienceTechnical background will be beneficial in quickly onboarding to the role of red teamer



        
            Show more
          

          



        
            Show less",Mid-Senior level,Contract,Analyst,"Technology, Information and Media"
