scrape_date,company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
2024-02-26 01:53,Danske Bank,"Kongens Lyngby, Capital Region, Denmark",3 days ago,,Senior Mainframe Software Engineer - Debt Management,"Job DescriptionDo you want to work with complex issues where you will be working across the entire product life cycle in a highly prioritized area? Are you a good all-round mainframe specialist who are not afraid to work with any technology, and do what is needed to get the job done? Would you like to make Debt Collection great again?We would like to present you with the opportunity to be part of a debt collection journey where you will help run and develop our mainframe-based solutions and ensure that they become and remain compliant with the many new requirements we are facing.You will play an important role in ensuring our mainframe systems run smoothly and identifying opportunities for improvement. Our systems are complex and have evolved over time, which will give you plenty of opportunities to dive into them and take ownership.We are working in an agile, tribe-based setup, where you will be a part of a self-sufficient squad that prioritizes its own assignments. You will therefore play an important role in contributing to the great culture within the team and the Bank, as well as co-building the tribe with a new spirit, defining your own place in it.Daily ResponsibilitiesYour role will cover variety of tasks, from stakeholder support to incident management and maintenance of existing systems, to development of brand-new solutions for improving the Debt Collection Solution landscape at Danske Bank.We are also developing and integrating a new Debt Collection Solution, thus you might become involved with assisting the team in integrating their solutions with the mainframe.Compliance is at the heart of everything we do, and you will work closely with multiple parties to identify and remedy any nonconforming areas.You would also work together with other squads – both in and outside the tribe - using your knowledge of our systems and the mainframe to assist in building new APIs, as well as using and understanding the data stored in our mainframe systems.About YouWe are looking for experienced mainframe software engineers with a good understanding of standard mainframe languages, tools, and technologies.You should be experienced particularly in:COBOLJCLDB2Complex systems with multiple interfaces to both external and internal systems/applicationsWorking in an agile setup. It would also be nice (but not required) if you had any of the following:Experience with Danske Bank systems, particularly Real Estate Finance or Debt Management;Good understanding of OPC/Tivoli work scheduler;PL/1 experience;EGL experience;Knowledge of CICS;Experience using RESTful APIs;Experience using Rational tools (IDZ, RTC, etc.).What’s even more important is your attitude to your work.You should be a person who understands and practices our values in your daily work: you’re not afraid to speak up when needing help or having ideas, you team up with others to teach, learn and contribute to creating a positive, collaborative atmosphere, you own your workload by independently planning and prioritizing, taking both responsibility and pride for the high quality outcome of your tasks.We care about well-being, as well as keeping up the team spirit and creating a positive, nurturing atmosphere in the office. Therefore, while working in a hybrid model, physical presence in the office is expected at least 3 days per week, letting us stay connected and integrated!Contact InformationIf you have any questions about the job, please reach out to Chapter Lead, Morten Glenstrup Engemand at MOENG@danskebank.dkDo you want to know more about working in Danske Bank? See more at: https://danskebank.com/careers/applyAbout UsDanske Bank is a Nordic bank with bridges to the world around us. For 150 years, we have supported people and businesses in releasing their potential. A career with us is an opportunity to join a community of 22,000 colleagues in a culture where we are committed to Teaming Up, Owning It and Being Open. Together, we are on a journey to transform Danske Bank into a better bank. For our customers, our employees and the societies around us.
        


        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology and Engineering,Financial Services and IT Services and IT Consulting
2024-02-26 01:53,Academic Work,"Malmö, Skåne County, Sweden",2 days ago,,Bli IT-konsult med kompetens inom Data Engineering på 12 veckor!,"Digitala assistenter, självkörande bilar, tvättmaskiner som fjärrstyrs och hallbelysning som tänds innan du kommer hem. All information som genereras av sensorer, interaktioner, transaktioner eller genom mobilen skapar stora och komplexa volymer data, som med hjälp av Big Data och Machine Learning kan omvandlas till insikter. Vi erbjuder 12 intensiva och spännande veckors utbildning med garanterad anställning som IT-konsult efter avklarad examen. Fortfarande nyfiken? Läs mer om programmet nedan. Ansök här på annan sajt Plats :  MalmöJobbkategori :  ITOmfattning :  Heltid, HeltidStartdatum :  10:e juni 2024Typ av uppdrag :  KonsultuppdragÖvrigt :  Möjlighet till distansarbeteOm tjänsten ""Håll i dig ordentligt, för det här kan vara den mest spännande resan i ditt liv. Kursen är intensiv och krävande, men efter examen kommer du att ha alla verktyg du behöver för en ny karriär. Jag trivs fantastiskt bra i mitt nya jobb och min förändrade livsstil. Jag lyckades med detta på bara 12 veckor. Gör det bara!"" Henry Apler, alumn från tidigare Data Engineer-program våren 2023 Inom Data Engineering arbetar du med datadriven innovation. Med hjälp av Big Data och Machine Learning ges tillgång till stora och komplexa volymer information samt självlärande system vilka kan detektera beteenden och situationer som inte är uppenbara för ögat. Genom att omvandla data till insikter kan du leverera mer exakta prognoser, optimera kundupplevelser/ effektivitet/ produktion, syna olagliga transaktioner, ge bättre rådgivning, öka tryggheten och förbättra jordens klimat. Nu söker vi efter motiverade kandidater som vill göra en spännande karriärresa och vara med på den här satsningen. Det här är ett internationellt program som genomförs tillsammans med deltagare från Finland, Norge och Schweiz. Programmet kommer således att vara helt på distans och helt på engelska.Efter avklarad utbildning kliver du in i rollen som IT-konsult via Academic Work och kommer arbeta på uppdrag hos våra kunder.Beroende på arbetsplats efter examen kommer dina arbetsuppgifter variera, men du kommer exempelvis att:Ta stora och komplexa datamängder och omvandla dem till insikter genom användning av datamodellering och analys. Genom att identifiera viktiga variabler och faktorer som påverkar verksamheten och använda detta för att skapa prognoser, optimera processer och förbättra kundupplevelser.Arbeta med självlärande system för att detektera beteenden och situationer som inte är uppenbara för ögat. Genom att använda maskininlärningstekniker skapar du modeller som kan lära sig från data och fatta beslut på egen hand.Genom arbetet med data hittar du flaskhalsar i produktionen, förbättrar kundupplevelsen, förhindrar olagliga transaktioner, ger bättre rådgivning och ökar tryggheten.Kunder och din möjliga framtida arbetsgivare för den här rekryteringsomgången i Malmö: E.ON  - På E.ON får du vara med att göra skillnad och vara med på resan till att bli ett mer hållbart samhälle. Förutom arbetet för ett mer hållbart samhälle arbetar E.ON även för att skapa och bibehålla en inkluderande arbetsmiljö, mångfald bland sina anställda samt ligga i framkant när det gäller den digitala utvecklingen.Vi söker dig somÄr över 18 årHar goda kunskaper i svenska, muntligt och skriftligt, då kommande kunduppdrag kan förekomma på svenskaHar goda kunskaper i engelska muntligt och skriftligt, då utbildningen ges helt på engelska.Har klarat de två inledande testerna med fokus på förmågorHar ett genuint intresse för IT och programmeringUttrycker stark motivation för programmetFör att ha fallenhet för konsultrollen behöver du ingen tidigare erfarenhet av IT, men du måste ha rätt förmågor, personliga egenskaper och engagemang att påbörja din nya karriär.INFORMATION OM UTBILDNINGENMetodiken under utbildningen är baserad på  Accelerated Learning , som är en snabb väg för dig som söker en ny karriär och som inte är rädd för en spännande utmaning. Pedagogiken fokuserar på praktiskt lärande med högt tempo. Teorisessionerna är korta, tempot är högt och fokus ligger på praktiska övningar och en konstant feedbackdialog.Under programmet kommer du få arbeta praktiskt och lära dig ett flertal system och metodiker för att arbeta med data. Du kommer lära dig programmering och databaser kombinerat med agila metoder.Digital välkomstkväll inför utbildning: 13 majFörstudieperiod: 13 maj- 7 juniUtbildningsstart: 10 juniSjälvstudier utan schemalagd undervisning: 22 juli – 4 augustiExamensdag: 13 septemberOmfattning: Heltid, schemalagd undervisning vardagar kl.: 09.00-17.00Utbildningsort: Hybridundervisning på distans eller på vårt campus i Hagastaden, StockholmArbetsort efter avslutad utbildning: MalmöPRAKTISK INFORMATIONRekryteringsprocessen: Vi arbetar utifrån löpande urval och processen består av både tester och totalt tre intervjuer. Öka därför dina chanser att få en plats genom att söka så snart som möjligt!Sök till Academy genom att klicka på ”Ansök här på annan sajt” och klicka sedan på ”ansök här"" överst på landningssidan för att komma till inledande tester.Har du specifika frågor kring Academy och utbildningen besvaras dessa på vår  Academymail  under kontorstid. Vi tar inte emot ansökningar via mailen.Bli en del av Academic WorkSom konsult för Academic Work erbjuds du stora möjligheter att växa professionellt och knyta värdefulla kontakter för framtiden. Du får en konsultchef som stöttar dig under resans gång och får ta del av olika förmåner, bl.a. möjlighet till kompetensutveckling i form av en grundläggande hållbarhetsutbildning. Läs mer om vårt konsulterbjudande här Har du frågor om tjänsten?Jeanette Sjöberg eller någon av kollegorna i rekryteringsteamet svarar dig gärna på  academy@academicwork.se  Ange annons-ID i ditt mail: 15102420



        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,Staffing and Recruiting
2024-02-26 01:53,Arm,"Lund, Skåne County, Sweden",3 days ago,,Staff Software Engineer (Compiler Technology),"Job OverviewWe are looking for a skilled and motivated Senior/Staff Software Engineer to expand the Compiler team supporting the Mali™ mobile IPs.We support Graphics and Compute APIs (OpenGL ES, OpenCL, Vulkan) in our LLVM-based compiler, and work on improving the GPU technologies that the mobile and automotive markets will see in years to come.ResponsibilitiesAnalysing Graphics and Compute content and workloads, implementing and testing new features, and contributing new optimisations to ensure we get efficient performance out of our Mali GPUs.Required Skills And ExperienceExperience with compiler development“Nice To Have” Skills and Experience Knowledge of the LLVM compiler frameworkFamiliarity with one Graphics API (DirectX, OpenGL, Vulkan)In Return You will have the chance to make a difference by influencing future Graphics APIs, GPU architectures and instruction sets!We offer a generous reward package that aligns to the country you will be based in. Further details can be found on our careers page.Accommodations at ArmAt Arm, we want our people to Do Great Things. If you need support or an accommodation to Be Your Brilliant Self during the recruitment process, please email accommodations@arm.com . To note, by sending us the requested information, you consent to its use by Arm to arrange for appropriate accommodations. All accommodation requests will be treated with confidentiality, and information concerning these requests will only be disclosed as necessary to provide the accommodation. Although this is not an exhaustive list, examples of support include breaks between interviews, having documents read aloud or office accessibility. Please email us about anything we can do to accommodate you during the recruitment process.Hybrid Working at ArmArm’s hybrid approach to working is centred around flexibility, where we split our time between the office and other locations to get our work done. Within that framework, we empower groups and teams to determine their own particular hybrid working pattern, depending on the work and the team’s needs. Details of what this means for each role will be shared upon application. In some cases, the flexibility we can offer is limited by local legal, regulatory, tax, or other considerations, and where this is the case, we will collaborate with you to find the best solution. Please talk to us to find out more about what this could look like for you.Equal Opportunities at ArmArm is an equal opportunity employer, committed to providing an environment of mutual respect where equal opportunities are available to all applicants and colleagues. We are a diverse organization of dedicated and innovative individuals, and don’t discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.View Location



        
            Show more
          

          



        
            Show less",Associate,Full-time,Engineering and Information Technology,"Semiconductor Manufacturing, Software Development, and Computer Hardware Manufacturing"
2024-02-26 01:53,Arista Networks,"Copenhagen, Capital Region, Denmark",5 days ago,,Network Systems Engineer (Pre-Sales) - Cloud Networking,"Arista Networks is an industry leader in data-driven, client to cloud networking solutions for large data center, campus and routing environments.Our primary goal is delivering the highest quality networking software and solutions to our customers and we work hard to always advance our customers’ best interest. We believe that each of our employees has an important contribution to make towards that goal and expect everyone to have quality and customer experience at the forefront of their minds.Job DescriptionWhat Will You Do?We are experiencing tremendous growth and have an immediate need for a self-motivated Pre-Sales Network Systems Engineer to provide pre-sales technical support for our customers and prospects in The Nordics, in partyoicualr Norway and Denmark.The Systems Engineer is a critical component of the Arista Sales team. The main responsibility of the Systems Engineer is acting as a trusted advisor to our customers and prospects to identify opportunities, gather requirements and design creative solutions.What will you gain:Deep technical, dynamic, startup-like environmentBe part of a small, highly motivated team and make a big impact with customers and within the companyDeep technical collaboration with technical colleagues in EMEA and worldwideContinuous on-the-job learning through direct contact with engineering & development teamsGaining in-depth hands-on experience with CLI, automation, scripting and toolingNetops / Devops way of workingFlexible work environment (home office / flex office)Significant responsibility and extensive decision powerHaving Fun!What are your responsibilities:You will proactively partner with Arista Account Managers to understand and solve customer challenges and conduct (white board) network architectural sessions and Arista product presentationsYou will architect, design and propose Arista Data Center, Routing & Campus network and security solutions to help generate new or additional salesYou will perform hands-on customer proof-of-concepts and (initial) network deployments using state of the art products and featuresYou will create design guidelines and recommend improvements to customers for the networks they supportLeading technical responses to RFP/RFQsLeading customer feature requests from customer requirements to implementation to deploymentProvide (customer) feedback to Product Management and DevelopmentRepresent Arista at industry events and conferencesKeep up-to-date on competitive solutions, products and servicesAuthor white papers, blogs and articles on technology and productsQualificationsWho Are You?                                                            Highly-motivated, passionate, technical, proactive and flexible team player with the willingness to step out of your comfort zoneSales attitude: Ability and passion to proactively work as a team to drive new businessTechnical degree requiredNetworking design and implementation experiencePractical experience with routing and switching, including relevant protocolsRecent experience in Data Center, Routing and/or Campus network architecture designsExcellent presentation skillsDeep knowledge of the relevant switching and routing protocols and technologies (e.g.,Spanning Tree, OSPF, ISIS, BGP, VXLAN, EVPN, Multicast, QoS, Network Segmentation, etc)Good understanding of the competitor technology landscapeWork experience as either a Sales Engineer, Solutions Architect, Pre-Sales Systems Engineer or Network Consulting Engineer preferredPractical security deployment experience is a bonusRecent hands-on CLI experience highly desiredExperience and/or interest in learning Netops / Devops using tools such as Python and AnsibleAdditional InformationAll your information will be kept confidential according to EEO guidelines.Fluent and English speaking applicants only will be eligible for this role and fluency in Norwegian and/or Danish.You will also be currently residing in Denmarkwith current customer knowledge of the Nordic region. We are unable to offer relocation.



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Engineering,Computer Networking Products
2024-02-26 01:53,"Nordcloud, an IBM Company","Copenhagen, Capital Region, Denmark",2 days ago,,OpenShift Engineer,"Join Nordcloud and make your mark on the European IT industry. Help our clients thrive on their cloud journey in solution areas such as infrastructure, migration, data, and security.Currently, we are looking for an OpenShift Engineer for our team in Poland, Germany, Austria, the UK, the Netherlands, Finland, Denmark, Sweden, and Norway.The OpenShift Engineer is a key player in our Kubernetes/Containerisation practise, focusing on the provisioning, configuration, and maintenance of OpenShift clusters. This role is actively delivering customer projects and working together with other relevant stakeholders.Your daily responsibilities:Provisioning and configuring OpenShift clusters to meet the customer's operational requirementsPerforming routine maintenance and updates to ensure optimal cluster performanceCollaborating with the development teams to facilitate the deployment of applicationsMonitoring the performance and stability of OpenShift environments and addressing any issues that ariseImplementing security measures and best practices within the OpenShift infrastructureDocumenting configurations, changes, and operational proceduresYour key skills:Deep understanding of OpenShift platform capabilitiesExpertise in Docker and KubernetesFamiliarity with at least one of the major cloud service providers (AWS, Azure or Google Cloud)Proficiency in automation tools (Ansible/Terraform) and scripting (Bash, Python)Proficiency with CI pipelines (Tekton, Github workflows, Jenkins, Gitlab CI)Proficiency with Gitops principles (Flux, ArgoCD)Knowledge of monitoring and logging tools (Promethues, Grafana, Elasticsearch, Kibana)Security practises in the context of OpenShift (network policies, security contexts, RBAC)API and Microservices architecture: Familiarity with RESTful API usage and microservices architecture patternsDemonstrating a proactive approach in monitoring and maintaining cluster healthStrong problem-solving skills and the ability to work under pressureClear and effective communication in a fast-paced environmentFluent communication skills in English We encourage you to apply, even if you don’t meet all of the requirements. We value your growth potential and enthusiasm!What do we offer in return?Individual training budget and exam fees for partner certificationsFlexible working hourshybrid working model (UK, Norway, Sweden, Denmark)remote working model (Poland, Netherlands, Germany, Austria, Switzerland, Finland)Laptop and equipment of your choiceLocal package vary from country to country, better talk to our recruiters to find out more about what is offered in the chosen locationPlease read our Recruitment Privacy Policy before applying. All applicants must have the right to work in the country of interest.Nordcloud values diversity and is dedicated to providing equal opportunities for all candidates and employees.About NordcloudNordcloud, an IBM company, is a European leader in cloud advisory, implementation, application development, managed services, and training. We are triple-certified across Microsoft Azure, Google Cloud and Amazon Web Services, and we are recognized as a 'Visionary' by Gartner for Public Cloud IT Services. With 10 European hubs and over 1300 employees, we are known for our innovative cloud-native solutions and we have delivered over 1000 successful cloud projects.Learn more at nordcloud.com and follow the #NordcloudCommunity.



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
2024-02-26 01:53,Hamlyn Williams,"Copenhagen, Capital Region, Denmark",5 days ago,,Senior Quality Assurance Engineer,"Job Title: Senior Quality Assurance EngineerHamlyn WIlliams is seeking an experienced QA Engineer to join one of their largest Pharmaceutical Manufacturing partners in Denmark.As a Senior Quality Assurance Engineer, you will play a pivotal role in ensuring the quality and compliance of pharmaceutical products throughout the entire product lifecycle. Reporting to the Quality Assurance Manager, you will lead quality assurance activities, implement quality systems, and drive continuous improvement initiatives to maintain regulatory compliance and uphold our commitment to product excellence.Key Responsibilities:Lead the development and implementation of quality assurance strategies, policies, and procedures in alignment with regulatory requirements, industry standards, and company objectives.Oversee the design and execution of risk-based quality management processes, including risk assessments, deviation management, and corrective and preventive actions (CAPA).Conduct thorough reviews and approvals of manufacturing batch records, analytical data, and other documentation to ensure compliance with Good Manufacturing Practices (GMP) and other regulatory standards.Collaborate with cross-functional teams, including R&D, Manufacturing, and Regulatory Affairs, to provide quality oversight and support for product development, process validation, and technology transfer activities.Lead and participate in internal and external audits, including regulatory inspections, and ensure timely resolution of audit findings and observations.Champion quality culture and best practices within the organization through training, mentoring, and coaching of team members on quality principles, procedures, and regulations.Drive continuous improvement initiatives to enhance product quality, operational efficiency, and compliance effectiveness through data analysis, performance metrics, and quality metrics.Qualifications:Bachelor's degree in Pharmacy, Chemistry, Biology, Engineering, or related field; advanced degree (e.g., Master's, PhD) preferred.Minimum of 7 years of experience in quality assurance within the pharmaceutical or biotechnology industry, with a strong understanding of GMP, FDA regulations, and international quality standards (e.g., ICH, ISO).Proven track record of leading quality assurance activities, including batch record review, deviation management, CAPA implementation, and auditing.Demonstrated experience in implementing and maintaining quality management systems (QMS) and risk-based approaches to quality management.Excellent analytical skills with the ability to analyze complex data, identify trends, and drive data-driven decision-making.Strong leadership, communication, and interpersonal skills with the ability to influence and collaborate effectively across multidisciplinary teams.Detail-oriented mindset with a commitment to accuracy, compliance, and continuous improvement.Certification in quality management (e.g., ASQ Certified Quality Engineer) or regulatory affairs (e.g., RAPS Certified Quality Auditor) is a plus.Candidates must be eligible to work in Denmark without sponsorship.Danish speaking is a plus.Please apply directly - or email w.crozier@hamlynwilliams.com.



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Quality Assurance and Engineering,Pharmaceutical Manufacturing
2024-02-26 01:53,European Investment Bank (EIB),"Copenhagen, Capital Region, Denmark",3 days ago,,(Senior) Cloud Project & Service Manager – based in Poland,"The EIB, the European Union's bank, is seeking to recruit, for its newly created Centre of Excellence, a (Senior) Cloud Project & Service Manager – Poland *. The role will be part of Group Corporate Services Directorate – Group Digital Office (GCS-GDO), Platforms & Services Department (P&S), Infrastructure Services Division (IS), Network & Data Centre Unit (NDC) located in the EIB External Office in Warsaw.This is a full-time temporary position at grade 5/6 in Warsaw, Poland. The term of this contract will be 4 years.internal benchmark (Senior) Engineer IT Technology & InfrastructurePurposeAre you ready to contribute to a sustainable future and be at the heart of the European Union's Climate Bank's digital evolution? The European Investment Bank (EIB) is on a strategic mission to integrate advanced IT technologies, enhancing our business efficacy and the interaction experience with our clients and partners. Our Digital Transformation's success is energized by the diverse array of our team's skills, profound expertise, and dedication to bringing our forward-thinking vision to life. While we’re headquartered in the vibrant city of Luxembourg, we’re excited to establish out Centre of Excellence in the dynamic hub of Warsaw!Would you like to play a pivotal role in shaping our cloud journey? We are looking for a person who will be instrumental in driving our cloud migration projects. Your mission will encompass steering cloud migration initiatives with precision and ingenuity, ensuring seamless operations that resonate with efficiency and innovation. You will shape the project landscapes with your vision and our collaborative approach. If you have a blend of expertise in IT project management, a passion for cloud technologies, and a commitment to excellence, we are looking for you.Let’s shape the digital future together. Apply now to build technological excellence with a purpose!Operating NetworkYou will report directly to the Head of the Network and Data Centre Unit. You will work in close collaboration with variety of IT teams in particular with infrastructure and application teams. As you will be based in Warsaw some business travel to the EIB Headquarters is foreseen to meet with the larger team & in-house clients based in Luxembourg. This dynamic role not only offers the opportunity to impact our digital landscape but also enables you to engage with diverse teams and projects across Europe.What will you do?Set up and lead end-to-end cloud migration projects, providing project management expertise and oversight, ensuring on-time and on budget delivery without compromising high quality deliverablesEngage regularly with stakeholders, gathering their requirements, ensuring they’re accurately translated into technical implementations, and providing consistent updatesCollaborate closely with technical teams to design and implement robust cloud migration strategiesOversee daily operations of cloud services, ensuring high availability, optimal performance, and the timely resolution of any emerging issues or disruptionsMonitor cloud service health metrics proactively, initiating swift interventions and solutions for disruptions or any signs of performance degradationImplement, promote, and maintain cloud best practices throughout the organization, ensuring top-tier service resilience, security, and complianceAct as the primary point of contact for Infrastructure cloud service-related inquiries, concerns, and issues, ensuring prompt and satisfactory resolutionsCoordinate seamlessly with vendors and third-party providers for cloud tooling, support, and enhancements, maintaining optimal service deliveryContinuously assess, research, and integrate the latest cloud technologies, tools, and services to maintain a competitive edge and ensure operational excellenceQualificationsUniversity degree (minimum an equivalent to a Bachelor) preferably in computer science, information technology or related disciplinesAt least 5 years of relevant experience in delivering IT Infrastructure Services with at least 3 years dedicated to cloud projectsTrack record of managing migrations from on-prem to major public clouds: AWS, Azure, or Google CloudIn-depth experience of at least one IT Project Management methodology such as PM2, PMI, PRINCE2, SCRUMExperience with cloud cost management, optimization strategies, and budgetingExperience with processes related to resource and capacity planning, IT service level management (ITIL) and IT quality assuranceProven experience in delivering and managing cloud services post-migration, ensuring optimal performance and uptimeExcellent communication skills and ability to coach, mentor and provide direction to project team membersExcellent knowledge of English and/or French (*), with a good knowledge of the other. Knowledge of other EU languages would be an advantageCompetenciesFind out more about EIB core competencies here(*) Unless stated explicitly as a required qualification, a good command of French is not a pre-requisite for hire. As both English and French are however official working languages of the EIB, proficiency in both languages is a pre-requisite for your future career development. Any language clause in your contract must be fulfilled in order for you to be eligible for a promotion (either via the annual appraisal cycle or via an internal selection process). Proficiency is understood to mean the attainment of level 5 of the Inter Institutional language courses, corresponding to B1.2 of the Common European Framework of Reference for Languages (CEFRL). The Bank offers appropriate training support.Additional InformationThe remuneration of staff hired directly at a post in an external office within the EU may be adapted to the costs of living of the respective country. Please follow the link We invest in you.We are an equal opportunities employer, who believes that diversity is good for our people and our business. We encourage all suitably qualified and eligible candidates to apply regardless of their gender identity/expression, age, racial, ethnic and cultural background, religion and beliefs, sexual orientation/identity, disability or neurodiversity.Applicants with specific needs are encouraged to request reasonable accommodations at any stage during the recruitment process. Please contact the EIB Recruitment team Jobs@eib.org who will ensure that your request is handled.By applying for this position, you acknowledge the importance of maintaining the security and integrity of the Information of the EIB Group. In case of selection for the position you agree to comply with all measures (policies, controls, document classification and management) implemented by the EIB Group to prevent unauthorised disclosure of any information or any damage to the EIB Group reputation.Deadline for applications:This is an open campaign to consecutively fill open position. The campaign will remain open until the position is filled. Applications will be reviewed in order of receipt.



        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,Banking
,,,,,,,,,,
,,,,,,,,,,
2024-02-26 01:53,The Hub,"Copenhagen, Capital Region, Denmark",4 days ago,,Chief Technology Officer (CTO) & Co-Founder,"This position requires being located in Copenhagen, Denmark.🤖About Zack HealthZack Health is a pioneering startup dedicated to transforming the landscape of healthcare through innovation and technology. With a focus on preventive care, we are addressing a critical gap in the European healthcare system. Our mission is to enable individuals to attain their healthiest and happiest life by enhancing their well-being and preventing chronic diseases - Diseases that accounts for 70% of all deaths in Europe and cost the healthcare system more than €800bn annually.Our solution is a revolutionary digital health twin that replicates an individual's health profile by integrating data from various sources including blood tests, DNA tests, wearables, lifestyle habits, and symptom tracking. Leveraging advanced AI and ML technologies, we create hyper-personalized, science-based health plans that not only improve health outcomes but also empower individuals to predict the impact of their health efforts effectively.👥The TeamThe Zack Health team is currently quite small, actually, 'we' are just a one-man army, but hopeful to bring on board a CTO and CSO (Scientific) as Co-Founders very soon. That one-man army is me, Daniel, a BSc. in Industrial Engineering, who has founded a few startups, the latest being Welldium, a HealthTech startup. I also have about six years of experience in management consulting, most recently as a Strategy & M&A Consultant at EY-Parthenon. Additionally, I might be considered a biohacker, so I am quite familiar with the industry.🚀Zack Health TodayOver the past 3-4 months, we have devoted our efforts to the following:Ensured the Proof of Concept (PoC) by conducting extensive market research, interviewing market experts and potential customers, conducting customer survey, analyzing the competitive landscape, and sizing the market.Engaged with relevant suppliers and partners, such as laboratories for blood analysis.Developed the initial Go-To-Market (GTM) strategy, financial model, and business plan.Build of the initial website and opened up for waiting list sign-ups.Started early conversations with a dozen of VCs and investors for the upcoming seed investment round.Discussed partnerships with potential insurance companies.Initiated the planning of the alpha and beta testing of the logistics setup, blood testing, and the digital twin platform.Now, as we stand ready to initiate the alpha & beta testing together with the development of our MVP/prototype, we are at a pivotal point in our journey. We are on the lookout for a talented and driven CTO who is enthusiastic about joining us as a Co-Founder.🤜Your Key ResponsibilitiesLead and oversee the development of our data algorithms, data science, data security & software engineering efforts, and both front-end (mobile app) and back-end systems.Spearhead the development and innovation of our digital health twin platform.Collaborate closely with the rest of the founding team to align technology strategy with business goals and user needs.Oversee the technical team, including hiring, managing, and mentoring engineers, data scientists and developers.Ensure our systems and data are scalable, secure, and compliant with health data privacy regulations.Foster a culture of continuous improvement, experimentation, and innovation within the technology team.👩‍🎓The Perfect Candidate's QualificationsWe are seeking a talented, motivated and ambitious CTO & Co-Founder, with the following qualifications:Background as a Full-stack Developer, OR Front-end Developer, with sufficient cross-disciplinary knowledge in data, frontend and backend to build the MVP/prototype - We will hire the needed tech skills after the MVP is build and we have our seed funding.3+ years of experience as Developer or Engineer, preferably as a CTO or other leadership role in a startup.A university degree such as BSc., MSc. or PhD in Computer Science or a related field with top academic results.Proven track record of developing and scaling complex digital platforms and systems, preferably in or related to HealthTechExperience in or a deep interest in startups.Ready to put in hard work to attain shared goals, objectives, and success with Zack Health.Exceptional leadership, team management, and mentoring skills.Strong problem-solving, analytical, and strategic thinking abilities.Passionate about HealthTech, Health & Wellness, Biohacking, or like.🏅What We Can Offer YouAn opportunity to co-found a company with a noble mission and enormous market potential.Significant equity package.Dynamic, innovative, and supportive work environment.A challenging and super fun journey of building and shaping a startup with global ambitions.



        
            Show more
          

          



        
            Show less",Executive,Full-time,Information Technology,Staffing and Recruiting
,,,,,,,,,,
2024-02-26 01:53,Agilent Technologies,"Glostrup, Capital Region, Denmark",2 days ago,36 applicants,Supply Planner/Production Planner,"Job DescriptionFor our planning team in Glostrup we are looking for a Supply Planner with a wide interest within supply chain and production planning.Our business and production setup are of a very complex character, so we need a Production Planner with the ability, to translate all these complex data into a clear plan for our Manufacturing Teams.You will be responsible for your own area of supply planning. Besides the daily planning tasks, there will be many interesting tasks such as NPI (New Product introduction) projects, were the planners play a key role to secure that the new products hit the marked at the right time. You also need to take care of specific requirements from costumers etc.The Planning TeamOur team is a key player in the Business Support department and consists of 6 Production Planners, 1 Distribution Planner and a Supply Planning Manager. The Team manages all the production planning of reagents manufactured in Glostrup, as well as the responsibility of ensuring that all reagents are always in stock, at our distribution centers in USA, Japan, Korea, Australia, China and Brazil.You will work in an international environment with colleagues from all over the world.Your tasksProduction planning and scheduling. Daily follow up with stakeholders. Production, Sales/Marketing, Customer Service, Procurement and QA. Balance supply and demand. Capacity planning. Follow up on Supply Chain related KPI´s, such as Backorders and Safety Stock levels. Maintain planning base data. Continues Improvement of the planning tasks. Financial reports such as Inventory, Scrap, Excess and Obsolescence. Define and optimize planning process workflows and participate in cross-functional/cross-departmental improvements. QualificationsProduction engineer, technician, or other educations within Supply Chain (HD SCM, Cand.merc. or similar). We encourage newly graduates as well as experienced candidates to apply. Excel Superuser. High level understanding for Supply Chain, Logistics and Production Planning. High level understanding of the financial impacts related to manufacturing and planning. Experience with ERP systems. Preferably, but not a requirement, SAP. Strong analytical skills and the ability to analyze complex data and make data-driven decisions. You work independently and you are team player, you have a strong personality and you can make your own decisions and act upon. You have excellent communication skills in both English and Danish, as you will be collaborating with colleagues worldwide. Questions:For further information about the position, please contact Supply Chain Manager, Mads Nørgaard on +45 25434425 or mads.norgaard@agilent.comAgilent Technologies Inc. is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability or any other protected categories under all applicable laws.Travel RequiredNoScheduleSchedule:Full timeShiftDayDurationNo End DateJob FunctionManufacturing
        


        
            Show more
          

          



        
            Show less",Associate,Full-time,Manufacturing,Biotechnology Research
