company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
COSTA NAVARINO,Greece,3 months ago,,Pastry Chef De Partie for W Costa Navarino (2024),"Costa Navarino is in Messinia in the southwest Peloponnese, in one of the most unspoiled and breathtaking landscapes in the Mediterranean. It is currently home to four 5-star deluxe hotels, The Romanos, a Luxury Collection Resort and The Westin Resort at Navarino Dunes, W-Costa Navarino at Navarino Waterfront and Mandarin Oriental Costa Navarino at Navarino Bay.In the coming years, more upscale branded hotels will be added to our portfolio, both in Messinia and Athens, including the re-launch of the former Athens Hilton.W Costa Navarino is seeking for a Pastry Chef De Partie to make an impact on this job. The successful candidate will strongly support the Pastry Sous Chef, will be an expert in Pastry and will be passionate about creating recipes guest will remember.As our Pastry Chef De Partie you will:Estimate and communicate daily production needsDemonstrate proper and safe usage of all pastry equipmentHave knowledge of all standard procedures and policies pertaining to food preparation, receiving, storage and sanitationRespond appropriately to guests' needs during the hours of operationHave the ability to support the control of food costBe able to clearly define productivity standards with quality requirements and methods required to obtain themCheck that all food and beverage outlets' orders are at the correct level and do not surpass the stocks which are requiredRequirementsMinimum of 5 years' experience in the sector, including a minimum of 2 years as a Pastry Chef De Partie in an international 5*hotel chainAbility to speak, write and converse freely in both Greek and EnglishStrong computer skillsA Pastry / Culinary degreeGood hygiene knowledge and HACCP StandardsHigh energy, ability to work under pressure, good organizational skills and interpersonal skillsBenefitsCompetitive compensation packageOn going training opportunitiesAccommodation in the vicinity of Navarino Dunes (for non Messinians)Meals within the premisesPrivate Medical PlanUse of Navarino Dunes Facilities, according to the relevant policies


        Show more

        


        Show less",Entry level,Contract,Management and Manufacturing,"Technology, Information and Internet"
COSTA NAVARINO,Greece,2 months ago,,Senior Sous Chef for Costa Navarino (2024),"Costa Navarino is in Messinia in the southwest Peloponnese, in one of the most unspoiled and breathtaking landscapes in the Mediterranean. It is currently home to four 5-star deluxe hotels, The Romanos, a Luxury Collection Resort and The Westin Resort at Navarino Dunes, W-Costa Navarino at Navarino Waterfront and Mandarin Oriental at Navarino Bay.In the coming years, more upscale branded hotels will be added to our portfolio, both in Messinia and Athens, including the re-launch of the former Athens Hilton.Navarino Dunes Costa Navarino facilities include 766-bedroom units award winning Anazoe Spa, a 4,000m2 spa & thalassotherapy center, four multi-awarded, signature golf courses, over 20 fine dining venues, 5,000 m2 House of Events and a wide range of sports, such as the ""Mouratoglou Tennis Center"", Bayern Munich football academy, Navarino Outdoor and many more.The award-winning The Romanos, a Luxury Collection Resort and The Westin Resort Costa Navarino are seeking for a Sous Chef to make an impact on this job. The successful candidate will strongly support the Chef De Cuisine, will be an expert in kitchens and will be passionate about creating recipes guests will remember.As our Senior Sous Chef you will:Estimate and communicate daily production needsDemonstrate proper and safe usage of all kitchen equipmentHave knowledge of all standard procedures and policies pertaining to food preparation, receiving, storage and sanitationRespond appropriately to guests' needs during the hours of operationHave the ability to support the control of food costBe able to clearly define productivity standards with quality requirements and methods required to obtain themCheck that all food and beverage outlets' orders are at the correct level and do not surpass the stocks which are requiredEnsure that the wage overtime forecast is submitted each week and authorized by the ChefEnsure accuracy of the weekly time sheets and that they are in accordance with the weekly forecastRequirementsMinimum of 5 years' experience in the sector, including a minimum of 2 years as a Senior Sous Chef in an international 5*hotel chainAbility to speak, write and converse freely in both Greek and EnglishStrong computer skillsA culinary degreeGood hygiene knowledge and HACCP StandardsHigh energy, ability to work under pressure, good organizational skills and interpersonal skillsBenefitsCompetitive compensation packageOn-going training opportunitiesAccommodation in the vicinity of Navarino Dunes (for non - Messinian residents)Meals within the premisesPrivate Medical PlanUse of Navarino Dunes Facilities, according to the relevant policies


        Show more

        


        Show less",Mid-Senior level,Contract,Other,"Technology, Information and Internet"
COSTA NAVARINO,Greece,3 months ago,,Pastry Junior Sous Chef for W Costa Navarino (2024),"Costa Navarino is in Messinia in the southwest Peloponnese, in one of the most unspoiled and breathtaking landscapes in the Mediterranean. It is currently home to four 5-star deluxe hotels, The Romanos, a Luxury Collection Resort and The Westin Resort at Navarino Dunes, W-Costa Navarino at Navarino Waterfront and Mandarin Oriental Costa Navarino at Navarino Bay.In the coming years, more upscale branded hotels will be added to our portfolio, both in Messinia and Athens, including the re-launch of the former Athens Hilton.W Costa Navarino are seeking for a Pastry Junior Sous Chef to make an impact on this job. The successful candidate will strongly support the Pastry Sous Chef, will be an expert in Pastry and will be passionate about creating recipes guest will remember.As our Pastry Junior Sous Chef you will:Estimate and communicate daily production needsDemonstrate proper and safe usage of all pastry equipmentHave knowledge of all standard procedures and policies pertaining to food preparation, receiving, storage and sanitationRespond appropriately to guests' needs during the hours of operationHave the ability to support the control of food costBe able to clearly define productivity standards with quality requirements and methods required to obtain themCheck that all food and beverage outlets' orders are at the correct level and do not surpass the stocks which are requiredRequirementsMinimum of 5 years' experience in the sector, including a minimum of 2 years as a Pastry Junior Sous Chef in an international 5*hotel chainAbility to speak, write and converse freely in both Greek and EnglishStrong computer skillsA Pastry / Culinary degreeGood hygiene knowledge and HACCP StandardsHigh energy, ability to work under pressure, good organizational skills and interpersonal skillsDelegating tasks to Prep Cooks. Staying updated with the new trends in the food industry. Ability to manage time efficiently. Ability to manage the budget to ensure profitability. Demonstrate excellent leadership skills. BenefitsCompetitive compensation packageOn going training opportunitiesAccommodation in the vicinity of Navarino Dunes (for non Messinians)Meals within the premisesPrivate Medical PlanUse of Navarino Dunes Facilities, according to the relevant policies


        Show more

        


        Show less",Associate,Contract,Management and Manufacturing,"Technology, Information and Internet"
,,,,,,,,,
COSTA NAVARINO,Greece,3 months ago,,Pastry Sous Chef for Costa Navarino Dunes (2024),"Costa Navarino is in Messinia in the southwest Peloponnese, in one of the most unspoiled and breathtaking landscapes in the Mediterranean. It is currently home to four 5-star deluxe hotels, The Romanos, a Luxury Collection Resort and The Westin Resort at Navarino Dunes, W-Costa Navarino at Navarino Waterfront and Mandarin Oriental at Navarino Bay.In the coming years, more upscale branded hotels will be added to our portfolio, both in Messinia and Athens, including the re-launch of the former Athens Hilton.Navarino Dunes Costa Navarino facilities include 766 bedroom units award winning Anazoe Spa, a 4,000m2 spa & thalassotherapy center, four multi-awarded, signature golf courses, over 20 fine dining venues, 5,000 m2 House of Events and a wide range of sports, such as the ""Mouratoglou Tennis Center"", Bayern Munich football academy, Navarino Outdoor and many more.The award-winning The Romanos, a Luxury Collection Resort and The Westin Resort, Costa Navarino are seeking a Pastry Sous Chef to make an impact on this job. The successful candidate will strongly support the Pastry Senior Sous Chef, will be an expert in Pastry and will be passionate about creating recipes guests will remember.As our Pastry Sous Chef, you will:Estimate and communicate daily production needsProduction control and supportDemonstrate proper and safe usage of all pastry equipmentHave knowledge of all standard procedures and policies pertaining to food preparation, receiving, storage and sanitationRespond appropriately to guests' needs during the hours of operationCould support the control of food costsBe able to clearly define productivity standards with quality requirements and methods required to obtain themCheck that all food and beverage outlets' orders are at the correct level and do not surpass the stocks which are requiredRequirementsMinimum of 3 years' experience in the sector, including a minimum of 2 years as a Pastry Sous Chef in an international 5*hotel chainAbility to speak, write and converse freely in both Greek and EnglishStrong computer skillsA Pastry / Culinary degreeGood hygiene knowledge and HACCP StandardsHigh energy, ability to work under pressure, good organizational skills, and interpersonal skillsBenefitsCompetitive compensation packageOn going training opportunitiesAccommodation in the vicinity of Navarino Dunes (for non Messinians)Meals within the premisesPrivate Medical PlanUse of Navarino Dunes Facilities, according to the relevant policies


        Show more

        


        Show less",Mid-Senior level,Full-time,Management and Manufacturing,"Technology, Information and Internet"
Levant Bridge,"Athens, Attiki, Greece",2 weeks ago,27 applicants,Pastry Chef/Menu Creator,"An innovative pastry chef who is willing to create a menu under specific criteria, develop the commercial production and train the staff for a newly forming unique in Greece dessert franchise.The chef will also be responsible of adding new periodic items that match the identity and theme of the franchise.The goal is to reach all of Europe.


        Show more

        


        Show less","Employment type
        

          Contract",,,
,,,,,,,,,
Ventura TRAVEL,"Athens, Attiki, Greece",6 months ago,38 applicants,Tour Conductor for Food Travel Greece (German & English),"Join us at Ventura TRAVEL – a group of specialized travel brands based in Berlin, Germany that unleash the adventurer in every person!SAPIO is a unique, sustainable tour operator discovering destinations through food culture, regionality and seasonality. WE organize tours entirely created around the Art(isanry) and Passion for Food. We have our guests sit at the local table.As our Tour Conductor for SAPIO you will accompany our customers on their culinary discovery tours around the Mediterranean, helping them with linguistic barriers, making them aware of cultural nuances and sensibilizing them for regional and seasonal culinary differences.As well as making their trip an unforgettable lifetime experience that always ends with an amazing feast!Important: Starting date is for the Season 2024.On daily basis, you will  Serving as SAPIO host, day-to-day guide, interpreter, and manager to a group of Senior travelers (small size 06-12 people) on stationary 4 - 8 day trips.Providing leadership to our travelers and being responsible for their well-being, ensuring their safety and operating a smooth tour.Maintaining the established travel itinerary as closely as possible, making changes only when necessary.Keeping calm even when it gets stressful, acting according to the protocol in special circumstances, and providing flexible solutions on your own.Making sure that the services delivered by our partners, meeting our quality, safety, and sustainability standards.Keeping track of everyday spendings, preserving receipts, and respecting expenses according to the specified trip budget.Treating our guests like friends and making sure their trip with us will be the best possible experience they can have (on the trip they shouldn't feel like customers!).Simply having a good time and sharing it with people from German or English-speaking countries.The basics you bring alongYou have an advanced knowledge (C2 level) of German for communication with clients.You are fluent in the local language and/or dialect.You have all the necessary permissions to work as a TC and/or guide (first Aid Certification, CPR and Heimlich maneuver)You have extensive knowledge, passion and sensibility for agricultural, culinary and regional topics of the travel destination and the ability to share this with our guests.You are interested in sustainable, local & true travel.You are in good health, have a lot of energy and a positive attitude (we need TC's who can always handle the daily stresses, both mental and physical, of long and tiring days).You are engaging, reliable and well organized and want to be the friendly, happy and helpful face of SAPIO.You have practical experience using internet, e-mails and google platforms.You can impress us even more withAdvanced English language communication skills (ideally C2+).Previous working experience as a TC.Experience in agriculture or artisan food production, or as a nature guide or chef.You already have ideas for your own culinary discovery tour.You are part of the local community where you will be conducting a tour.What we promise youOpportunity to participate in further education for Tour conductors within the company.Competitive salary for each tour.Further, career opportunities such as the possibility to become part of the operational team or travel coordinator for our tour guides.International & friendly working environment, with colleagues in Germany, France & Latin America who are a lot more than just co-workers.____________________________Confidentiality & Diversity Applications at Ventura TRAVEL are treated with strict confidentiality. We use a professional HR-Software that only grants access to your applications to HR, the Recruiting Manager, and the interviewers. It is our commitment that every qualified person will be evaluated according to skills regardless of age, gender identity, ethnicity, sexual orientation, disability status, or religion.


        Show more

        


        Show less",Mid-Senior level,Full-time,"Design, Art/Creative, and Information Technology","Technology, Information and Internet"
,,,,,,,,,
COSTA NAVARINO,Greece,3 months ago,,Sous Chef for Costa Navarino Dunes (2024),"Costa Navarino is in Messinia in the southwest Peloponnese, in one of the most unspoiled and breathtaking landscapes in the Mediterranean. It is currently home to four 5-star deluxe hotels, The Romanos, a Luxury Collection Resort and The Westin Resort at Navarino Dunes, W-Costa Navarino at Navarino Waterfront and Mandarin Oriental at Navarino Bay.In the coming years, more upscale branded hotels will be added to our portfolio, both in Messinia and Athens, including the re-launch of the former Athens Hilton.Navarino Dunes Costa Navarino facilities include 766-bedroom units award winning Anazoe Spa, a 4,000m2 spa & thalassotherapy center, four multi-awarded, signature golf courses, over 20 fine dining venues, 5,000 m2 House of Events and a wide range of sports, such as the ""Mouratoglou Tennis Center"", Bayern Munich football academy, Navarino Outdoor and many more.The award-winning The Romanos, a Luxury Collection Resort and The Westin Resort Costa Navarino are seeking for a Sous Chef to make an impact on this job. The successful candidate will strongly support the Chef De Cuisine, will be an expert in kitchens and will be passionate about creating recipes guests will remember.As our Sous Chef you will:Estimate and communicate daily production needsDemonstrate proper and safe usage of all kitchen equipmentHave knowledge of all standard procedures and policies pertaining to food preparation, receiving, storage and sanitationRespond appropriately to guests' needs during the hours of operationHave the ability to support the control of food costBe able to clearly define productivity standards with quality requirements and methods required to obtain themCheck that all food and beverage outlets' orders are at the correct level and do not surpass the stocks which are requiredEnsure that the wage overtime forecast is submitted each week and authorized by the ChefEnsure accuracy of the weekly time sheets and that they are in accordance with the weekly forecastRequirementsMinimum of 4 years' experience in the sector, including a minimum of 2 years as a Sous Chef in an international 5*hotel chainAbility to speak, write and converse freely in both Greek and EnglishStrong computer skillsA culinary degreeGood hygiene knowledge and HACCP StandardsHigh energy, ability to work under pressure, good organizational skills and interpersonal skillsBenefitsCompetitive compensation packageOn-going training opportunitiesAccommodation in the vicinity of Navarino Dunes (for non - Messinian residents)Meals within the premisesPrivate Medical PlanUse of Navarino Dunes Facilities, according to the relevant policies


        Show more

        


        Show less",Mid-Senior level,Contract,Other,"Technology, Information and Internet"
,,,,,,,,,
Green Garlic Management,"Athens, Attiki, Greece",2 weeks ago,,Food Beverage Controller,"F&B ControllerAbout usGreen Garlic Management, established in 2008, is one of the most dynamic hospitality groups in Greece. GGM is an Athenian-based family-owned investment company, that creates, transforms, and operates brands in the hospitality sector, with Chef Ari Vezene as the founder and sole owner of the group.In the span of a decade, the company evolved from a small, cozy, seafood trattoria that operated from 2008 to 2013 on the island of Meganisi, into a portfolio of founder-built restaurant brands including Vezené, the group’s flagship raw bar and open-fire Greek bistro, Birdman Japanese Bar and Grill, the first authentic yakitori grill and record bar in Athens and EkibenKitchen, a fast-casual concept inspired by Japan’s railway bento boxes. The group diversified its restaurant portfolio in 2022 with the opening of Ikigai Japanese Market, a new-generation food store offering an extensive variety of authentic products of the Nippon culture.Job DescriptionOur team is growing and we are searching for a passionate and experienced F&B Controller responsible for calculating the costs of food and beverage items. The successful candidate will calculate Food and Beverage costs and analyze them on a monthly basis.Responsibilities:Manage all F&B and day-to-day operations within budgeted guidelines and to the highest standards.Preserve excellent levels of internal and external customer service.Ability to design menus, purchase goods and continuously make necessary improvements.Lead F&B team by attracting, recruiting, training, and appraising talented personnel.Establish targets, KPI’s, schedules, policies, and procedures.Provide a two-way communication and nurture an ownership environment with emphasis in motivation and teamwork.Follow strict hygiene procedures along with GGM’s Policies.Comply with all health and safety regulations.Report on management regarding sales results and productivity.Requirements:Proven 2+ years of working experience in a similar position.Working experience in 5* Hotels or High End Restaurants will be considered as a plus.Working knowledge of various computer software programs (MS Office, restaurant management software, POS).Ability to spot and resolve problems efficiently.Mastery in delegating multiple tasks.Benefits:Competitive salary package with development opportunities.On going training opportunities.Meal provided whilst on shift.Dynamic, friendly and supportive work environment.Part of a rapidly growing group.Περιγραφή Θέσης: H ομάδα μας μεγαλώνει και αναζητούμε έμπειρο F&B Controller για να ενταχθεί σε αυτή. Ο κατάλληλος υποψήφιος θα είναι υπεύθυνος για τον υπολογισμό του κόστους των ειδών τροφίμων καθώς και για την καθημερινή διαχείριση και παρακολούθηση των λογιστικών καρτελών και προμηθευτών.Αρμοδιότητες: Ημερήσια, εβδομαδιαία, μηνιαία καταγραφή κόστους τροφίμων και ποτών. Τήρηση όλων των διαδικασιών του ελέγχου και καταγραφής του κόστους. Καθημερινή ενημέρωση κοστολόγησης των προϊόντων. Καθημερινός έλεγχος εσόδων και εξόδων του τμήματος F&B. Αναθεώρηση των διαδικασιών αγοράς και πίστωσης για όλα τα προϊόντα του τμήματος του F&B. Εξασφάλιση της τήρησης των διαδικασιών τεκμηρίωσης και πιστοποίησης όλων των προϊόντων. Έλεγχος του αποθεματικού τροφίμων και ποτών προς αύξηση του κύκλου εργασιών του αποθεματικού.Προσόντα: 2+έτη επαγγελματικής εμπειρίας σε ανάλογη θέση ,εμπειρία σε High-End Εστιατόρια θα θεωρηθεί πλεονέκτημα. Πτυχίο ΑΕΙ ή ΤΕΙ Οικονομικών Επιστημών ή Τεχνολογίας Τροφίμων. Άριστη γνώση της Αγγλικής γλώσσας (γραπτή και προφορική). Εμπειρία και άριστη γνώση λογισμικών αποθήκης, ενδοδιακινήσεων και καταχώρισης τιμολογίων του τμήματος F&B. Γνώσεις συστημάτων HACCP και ISO. Κατανόηση των βασικών λογιστικών λειτουργιών του τμήματος του F&B. Ικανότητα ανάληψης πρωτοβουλιών και λήψης αποφάσεων. Εφαρμογή και αποτελεσματική τήρηση χρονοδιαγραμμάτων. Δυνατότητα δημιουργίας επαφών με νέους προμηθευτές. Συμμετοχή στη μηνιαία απογραφή των εμπορευμάτων.Τι προσφέρουμε: Ανταγωνιστικό πακέτο αποδοχών με προοπτικές εξέλιξης ανάλογα με τα προσόντα και τις δεξιότητες του υποψηφίου. Προγράμματα εκπαίδευσης. Γεύμα για το προσωπικό. Δυναμικό, φιλικό και υποστηρικτικό περιβάλλον εργασίας. Μέλος ενός συνεχώς και ταχέως αναπτυσσομένου ομίλου.


        Show more

        


        Show less","Employment type
        

          Full-time",,,
Four Seasons Hotels and Resorts,"Vouliagméni, Attiki, Greece",3 days ago,70 applicants,Head Baker,"Four Seasons Hotels and Resorts offers hospitality professionals an opportunity to pursue a lifelong, rewarding career potentially spanning the globe. Attitude counts as much as skill at Four Seasons, so we hire motivated, highly driven people whom we train to perform to the best of their abilities in an environment that encourages them to flourish. Ultimately, our culture breeds success for all—including the company—and rewards it in many different ways.Since re-opening in 2019 after a full renovation, Four Seasons Astir Palace Hotel Athens has redefined the luxury hotel market in Greece and the Eastern Mediterranean. Named Greece’s Leading Luxury Hotel in 2022 at the World Travel Awards, this stylish Athens Riviera icon dazzles all who visit with her rich heritage and serene setting overlooking the Aegean Sea.Four Seasons Astir Palace Hotel Athens is looking for a Head Baker who will be responsible for and required to:Main Duties & ResponsibilitiesTo prepare the mise-en-place for all dough’s: puff pastry, short paste. To cook all menu items - including croissants, Danish pastries and other bread items - ensuring the highest of standards are maintained for all outlets. To constantly strive to improve the product, and bring fresh ideas and methods to the Pastry Kitchen. To communicate closely with the Pastry team and liaise with the Main Kitchen, Restaurant, Room Service and Banqueting on a daily basis. To ensure appropriate members of the team are familiar with Bakery tasks and provide them with on-going refresher training. Ensure that H.A.C.C.P. standards as set forth by Four Seasons, local, state, and federal regulations are in compliance as well as the cleanliness and organization of the kitchen. Comply with Four Seasons’ Category One and Category Two Work Rules and Standards of Conduct as set forth in Empact. Work harmoniously and professionally with co-workers and supervisors. Prepare food items. Assist with set-up and cleaning of operational areas. Standard DutiesTo ensure all preparation and cooking in the pastry area is carried out in accordance with the Health and Hygiene Regulations.To be responsible for the maintenance of quality and portion control in accordance with hotel standards.To ensure appropriate members of the team are familiar with Bakery tasks and provide them with on-going refresher training.To provide a friendly and professional service that always exceeds guest’s expectation.Assist the department to upkeep relevant notice boards.Prepare related paperwork for new hires.Requires knowledge and the ability to operate computer equipment including word processing and spreadsheet software plus other systems (i.e. Windows, Birchstreet, Avero, payroll and analysis reports etc).To accept responsibility for the health safety and welfare of all areas of the department, guests and employees and to respond properly in any hotel emergency.To safeguard guests and employees with knowledge and application of health and safety, accident prevention, fire drills and first aid.To ensure you read the hotel's employee handbook and have an understanding of and adhere to the hotel's rules and regulations and in particular, the policies and procedures relating to Fire, Hygiene, Health and Safety.To undertake other duties and responsibilities which, while outside the normal routine, will be within the overall scope of the position.To report for duty punctually wearing the correct uniform/attire and name badge.To maintain a high standard of personal appearance and hygiene and adhere to the hotel and department personal appearance standards. Wear hair restraint/hat, gloves, apron, and jacket and closed toed shoes at all time while on duty.To comply with local legislation as required.To maintain good working relationships with your colleagues and all other departments through working by The Golden Rule.To respond to any changes in the department as dictated by the needs of the industry, company or hotel.To assist with any other requests as instructed by the Pastry Chef or Executive Chef or other member of Kitchen management.Must be able to obtain any required food handling and/or sanitation certifications required by local or state agencies.RequirementsMinimum of 3-4 years experienceEligible to work in GreeceLuxury hotel experience is a plusGreek language is a must, and English is additional.Employees at Four Seasons Astir Palace Hotel Athens offer unrivalled service to an interesting and diverse clientele of local and international guests, including many repeaters. The Hotel features 303 keys, seven eclectic food and beverage outlets, plus luxury amenities including private pools, three private beaches, water sports, a tennis academy, and a Hippocrates-inspired spa.Working at Four Seasons Astir Palace Hotel Athens means joining a forward-thinking and fun-loving team who work together to exceed guest expectations.When employed in Four Seasons Astir Palace, you will enjoy our Employee benefits, which include:Employee Meals;Uniform & Laundry;Bus Transportation to/from Elliniko;Monthly Employee Recognition Program;Opportunities for Global Travel through Task Forces and Transfers;Employee Travel Program (after completing six months with the company, you are eligible for complimentary nights in Four Seasons properties worldwide).


        Show more

        


        Show less",Not Applicable,Full-time,Other,Travel Arrangements and Hospitality
,,,,,,,,,
One&Only Resorts,Greece,1 day ago,,"Production Sous Chef , Manko Kitchen","( 10614 )At One&Only, we exist to create joy for our guests through anticipation, creativity, precision, empathy and warmth. We tailor every aspect of our guests’ stay to bring their dreams and desires to life. With an atmosphere that’s chic but wonderfully unstuffy™, and a team who are meticulous but warm, we seek to exceed our guests’ expectations at every possible turn.Wrapped in ancient mythology in the heart of the Athenian Riviera, where lavender lands meet sapphire waters and our collection of rooms, suites and villas embody the timeless glamour of the Aegean. The warm Mediterranean hospitality is one of our most unique and valued assets. With abundant knowledge and generosity, we anticipate our guest’s every need and surpass expectations. Whether we are designing the perfect family day out or arranging a romantic private dinner, we approach everything with imagination to spark a sense of playfulness, discovery and adventure. This is not simply our job, it’s our passion.About The RoleResponsible for the catering production & Receiving quality of the production, providing the expected high standards in quality food management, and agreed cuisine, whilst maintaining cost effective practices, including kitchen procedures and the allocation of kitchen duties. Recommending training programs for the development of staff practices and specialist skills in the area of food and kitchen management.Key Duties And ResponsibilitiesResponsible for the day-to-day requisitioning of stocks which ensure consistent quality and cost-effective management of the hotel/resorts catering services.To institute the required procedures and quality control checks on all shifts to ensure the consistent production of quality guest service.Responsible for the daily, weekly, and monthly allocation of staff duties and shift planning for the restaurant/outlet’s kitchen. This planning is to effectively utilize the available staff in order to maintain consistent standards of production quality.To ensure that the daily stock records of the restaurant/outlets are maintained for the effective management of the restaurant/outlet’s kitchens.To ensure the procedures and management standards laid down by the resort are followed and instituted amongst the kitchen staff.To ensure that all equipment and maintenance faults are reported and kept in line with manufacturers and company standards.To ensure that all Food Safety standards – HACCP / DIVERSEY or else are followed to the fullest.To assist in the mentoring and development of subordinatesTo assist with any other duties as required by the Executive Chef or another member of the management team.Skills, Experience & Educational RequirementsCertified qualification as Chef from a recognized instituteExcellent knowledge of EnglishMinimum 4 years’ experience in a restaurant or catering institution with recognized high standardsAt least one year’s experience at a similar levelKnowledge of catering operations and kitchen practices within the catering industryAn understanding of the preparation, delivery and services associated with the highest standards of cuisine found in the international hospitality environmentExperience in luxury resort would be an advantage but not a requirement.Our brand is expanding faster than ever before. We are investing in the growth of our company, and that means we are committed to investing in you. Join a team that is open-hearted, intuitive, generous, and spontaneous in spirit. We believe in making our guests happy beyond anything they have ever imagined. We wow them at every turn and create memories that will last a lifetime. You will be at the heart of this vision, to constantly innovate to deliver Amazing Experiences and Everlasting Memories.
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Management and Manufacturing,Hospitality
One&Only Resorts,Greece,1 day ago,,"Junior Sous Chef , Manko","( 10613 )At One&Only, we exist to create joy for our guests through anticipation, creativity, precision, empathy and warmth. We tailor every aspect of our guests’ stay to bring their dreams and desires to life. With an atmosphere that’s chic but wonderfully unstuffy™, and a team who are meticulous but warm, we seek to exceed our guests’ expectations at every possible turn.Wrapped in ancient mythology in the heart of the Athenian Riviera, where lavender lands meet sapphire waters and our collection of rooms, suites and villas embody the timeless glamour of the Aegean. The warm Mediterranean hospitality is one of our most unique and valued assets. With abundant knowledge and generosity, we anticipate our guest’s every need and surpass expectations. Whether we are designing the perfect family day out or arranging a romantic private dinner, we approach everything with imagination to spark a sense of playfulness, discovery and adventure. This is not simply our job, it’s our passion.About The RoleWe are looking for a Junior Sous Chef to be responsible for the catering production quality of the Manko kitchen, providing the expected high standards in quality food management, and agreed cuisine, whilst maintaining cost effective practices, including kitchen procedures and the allocation of kitchen duties. Recommending training programs for the development of staff practices and specialist skills in the area of food and kitchen management.Key Duties And ResponsibilitiesResponsible for the day-to-day requisitioning of stocks which ensure consistent quality and cost-effective management of the hotel/resorts catering services.To institute the required procedures and quality control checks on all shifts to ensure the consistent production of quality guest service.Responsible for the daily, weekly, and monthly allocation of staff duties and shift planning for the restaurant/outlet’s kitchen. This planning is to effectively utilize the available staff in order to maintain consistent standards of production quality.To ensure that the daily stock records of the restaurant/outlets are maintained for the effective management of the restaurant/outlet’s kitchens.To ensure the procedures and management standards laid down by the resort are followed and instituted amongst the kitchen staff.To ensure that all equipment and maintenance faults are reported and kept in line with manufacturers and company standards.To ensure that all Food Safety standards – HACCP / DIVERSEY or else are followed to the fullest.To assist in the mentoring and development of subordinatesTo assist with any other duties as required by the Executive Chef or another member of the management team.Skills, Experience & Educational RequirementsCertified qualification as Chef from a recognized institute.Knowledge of Greek and EnglishAt least one year’s experience at a similar level.Minimum 4 years’ experience in a restaurant or catering institution with recognized high standards.Experience in a luxury resort would be an advantage but not a requirement. Our brand is expanding faster than ever before. We are investing in the growth of our company, and that means we are committed to investing in you. Join a team that is open-hearted, intuitive, generous, and spontaneous in spirit. We believe in making our guests happy beyond anything they have ever imagined. We wow them at every turn and create memories that will last a lifetime. You will be at the heart of this vision, to constantly innovate to deliver Amazing Experiences and Everlasting Memories.
      

        Show more

        


        Show less",Entry level,Full-time,Management and Manufacturing,Hospitality
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Domes Resorts ,"Athens, Attiki, Greece",8 months ago,57 applicants,Assistant Waiter/Βοηθός Σερβιτόρου - MAKRIS Athens,"Η Domes Resorts & Reserves προσγειώνεται στην Αθήνα, καλωσορίζοντας το πρώτο degustation εστιατόριο στο Θησείο. Ο Executive Chef Πέτρος Δήμας και η ταλαντούχα ομάδα του δημιουργούν την απόλυτη fine dining εμπειρία και επιμελούνται ένα μενού βασισμένο στην Ελληνική δημιουργική κουζίνα. Αυτήν την στιγμή αναζητούμε Βοηθό Σερβιτόρου/Assistant Waiter με όρεξη και πάθος για να γίνει μέρος της ομάδας MAKRIS Athens by Domes.RequirementsΑπαραίτητα προσόντα:Πτυχίο τουριστικών σπουδών θα ληφθεί υπ' όψινΑπαραίτητη η πολύ καλή γνώση της αγγλικής και προαιρετικά μιας δεύτερης ξένης γλώσσαςΕπιθυμητή η προϋπηρεσία σε à la carte εστιατόρια ή σε εστιατόρια πολυτελείαςΆριστη γνώση τεχνικών serviceΕυγένεια, ευχάριστη και φιλική προσωπικότηταΠνεύμα ομαδικότητας και συνεργασίαςΠροσεγμένη εμφάνιση, καθαριότηταΠροσανατολισμένος-η στην εξυπηρέτηση και την ικανοποίηση του πελάτηBenefitsΠαρέχουμεΠακέτο αποδοχών ανάλογοπροσόντων και προϋπηρεσίαςΠροοπτικές και ευκαιρίες επαγγελματικής εξέλιξηςΕπαγγελματικό περιβάλλον εργασίαςΣυνεχή εκπαίδευσηDomes Resorts is an equal opportunity employer, all applications will be treated in strict confidentiality.Only suitable candidates will be contacted.
      

        Show more

        


        Show less",Associate,Full-time,Other,"Technology, Information and Internet"
