company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
InterQuest Group,"England, United Kingdom",3 weeks ago,47 applicants,Data Engineer,"Job Title: Data EngineerJob Type: Full-timeFTC - 6 Months (Immediately Available) Remote (No Sponsorship Available)About us:Working with a banking client who are a leading financial institution committed to delivering innovative solutions and exceptional services to their customers. They are currently seeking a skilled and motivated Data Engineer to join their dynamic team and contribute to the development and maintenance of their data infrastructure.Responsibilities:Collaborate with cross-functional teams to understand data requirements and design scalable data processing pipelines.Develop, test, and maintain ETL (Extract, Transform, Load) processing for large-scale data sets using PySpark. Implement and optimise data storage solutions utilising Hadoop or HDFS.Work with Cloudera-based platforms to manage and analyse big data efficiently.Ensure data quality, integrity, and security throughout the entire data lifecycle.Troubleshoot and resolve data - related issues promptly. Stay updated on industry best practices and emerging technologies to enhance data engineering capabilities.Qualification:Bachelor's degree in Computer Science, Information Technology, or a related field. Proven experience in data engineering, particularly with PySpark. Strong proficiency in working with either Hadoop or HDFS for distributed data processing. Hands-on experience with Cloudera-based platforms.Solid understanding of ETL processes and data warehousing concepts.Proficient in programming languages such as Python or Scala.Familiarity with data modelling and database design principles.Excellent problem-solving and communication skills. Preferred Skills:Experience with data streaming technologies (e.g., Apache Kafka).Knowledge of cloud-based data solutions (e.g., AWS, Azure, GCP).Familiarity with data governance and compliance standards. Financial industry experience is a plus.How to Apply:If you are a passionate and results-driven Data Engineer with expertise in PySpark, Hadoop or HDFS, and Cloudera, I invite you to apply for this exciting opportunity.


        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering,Banking
Gravitas Recruitment Group (Global) Ltd,"London, England, United Kingdom",3 days ago,67 applicants,Data Engineer,"Data Engineer | ML Ops & DevOps | £650 Outside IR35 | 3 monthsGravitas is working with a well-funded consumer facing start-up who are looking for a talented Data Engineer, with an extensive ML Ops / DevOps background, who is a self-starter and is used to working in complex environments. This will be an initial 3-month engagement with a view to extend. The work will involve working in both a strategic and hands-on capacity, primarily coming in with a Data Engineering background, who understands ML Ops, that also has DevOps experience building and deploying scalable models and pipelines in AWS (Kinesis/Lambda/S3 Buckets/EC2) and setting up the infrastructure. A bit part of this role is building recommender systems - connecting content to solve problems, filtering, searching and ranking data. If you are looking to apply - please have examples of your previous projects in which you have worked on recommender systems ready to discuss. Key Skills:Strong commercial experience in Data Science / Machine Learning (SageMaker) - Deploying ML pipelines at scale.Strong experience in AWS DevOps - Docker, Kubernetes, EC2, ECR, ECS, Glue, Lambda, S3, Cloud Formation, Cloudwatch etc.Has strong knowledge working on recommendation systems and algorithms.Excellent knowledge with Python and relevant libraries (e.g., TensorFlow/PyTorch/Keras/ etc).Work with large sets of complex data for analytics and insights to guide business and product development.This is an initial 3-month contract with the opportunity for extension. This role is Outside IR35, paying up to £650 per day. There is a requirement for 1/2 days per week in office, in London.This will be with a view to start ASAP. Please keep this in mind when applying.


        Show more

        


        Show less",Mid-Senior level,Contract,Engineering,Internet Marketplace Platforms
Capital Markets Recruitment,"London, England, United Kingdom",3 days ago,81 applicants,Quant Data Engineer - Commodities - Leading Hedge Fund,"Our client, a Leading Hedge fund, is looking to hire an experienced Data Engineer to help contribute towards the platform build-out of an exciting new systematic Commodities trading business that the Hedge Fund is building.You will be joining one of the world's top hedge funds, collaborating with an exceptionally talented team, and earning market-leading compensation.Responsibilities:Develop and maintain data platform including pipeline, repository, data warehouse and data access APIsWork in close cooperation with Portfolio Management Teams and internal teams to help with implementation of various high value derived data sets Automate and support the Extract, Transform, and Load (ETL) processes from various market data vendors and internal operational data storesDesirable Candidates:3+ years of relevant Python experience3+ years of Data Engineering experienceExperience working on a Commodities trading deskExperience with traditional Commodity datasets (e.g positioning data) Experience with alternative data sets in the Commodity space (e.g. weather or shipping data) • Understanding of option pricing and volatilityBroad understanding & experience with database concepts with proficiency in SQL and stored procedures.Knowledge of NoSQL databases and big data technologiesBS in Computer Science, Engineering, Statistics, or related discipline with excellent academic credentialsTo discuss the role in confidence, please reach out to Rhys at rhys.nugent@capitalmarkets.ie or +353 87 432 5915.


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology and Finance,Financial Services and Investment Management
City of London Police,"City of London, England, United Kingdom",1 week ago,,Intelligence Researcher,"Post Title: Intelligence ResearcherType of contract: Fixed Term / PermanentRank/Grade: CDirectorate/Department: Specialist Operations – Intelligence DevelopmentVetting level required: MV/SCLocation: Guildhall Yard East or New Street, LondonSalary: £29,030 per annum, plus London Weighting £6,710 per annumDescription Of DepartmentThe City of London Police has opportunities arising across the Force’s Intelligence Development Service; and is currently seeking experienced Intelligence Researchers to join their team, or those seeking to move into the profession with some suitable Researcher experience.The force recruit to a central pool of Researchers to provide support across the organisation where and when it is needed.You will be required to deliver a high quality research service in support of the priorities for the City of London Police. The role will require you to drive forward intelligence development ensuring the use of strategic, tactical and operational opportunities.Intelligence Researchers recruited to this role will be posted to one of the teams covering local policing priorities, serious and organised crime and strategic intelligence delivery as well as specialist areas working with the National Fraud Intelligence Bureau, central fraud intelligence teams, cyber crime and funded units supporting Insurance fraud, Intellectual Property Fraud and Dedicated Card and Payment Crime.The City of London is a key business centre by day with a vibrant night-time economy and growing hotel industry. The City continues to grow with construction underway on a number of sites at any one time. These daytime and night-time activities contribute to the crime areas we need to prevent and manage with our resources, with Analysts giving direction for the best use of these.The City of London Police(CoLP) is nationally and internationally renowned for its expertise in identifying, combating and preventing fraud. The NLF Directorate (NLF) plays a vital role in this process with many NLF teams requiring intelligence support from analysts across the force.Other teams include a dedicated Serious and Organised Crime (SOC) team including CoLP’s response to money laundering, a new digital exploitation team, and a cyber intelligence team.Postings will be made based on force priorities and need at that time, with internal moves expected throughout an analytical career, allowing applicants to gain a range of skills and development and meet organisational needs for business resilience.We are looking for permanent and fixed term roles (of at least 12 months at a time); across the Force’s wide range of specialist functions.OpportunitiesThere is a current vacancy for a researcher to join the City of London Police. Intelligence Researchers recruited to this role will be posted to one of the teams covering local policing priorities, serious and organised crime and strategic intelligence delivery as well as specialist areas working with the National Fraud Intelligence Bureau, central fraud intelligence teams, cyber crime and funded units supporting Insurance fraud, Intellectual Property Fraud and Dedicated Card and Payment Crime.We encourage applications from candidates interested in the intelligence analyst role within CoLP to apply so that we can offer out vacancies to successful candidates when they arise.The RoleWorking within a wider professional intelligence services team, your skills could help make an impact towards our objectives around tackling core policing priorities within the City of London and beyond. Using your knowledge and experience of the National Intelligence Model, you’ll work with a wide range of data sources to collect, collate and create intelligence products in support of identifying and developing intelligence-led policing strategies.This will include identifying, developing and presenting opportunities for law enforcement and key stakeholders to divert, deter, detect, disrupt and dismantle serious and organised crime groups. This is the police and evidential support may also be required which could result in giving evidence at court. The highest standards of professional and personal integrity are required and must be maintained; as a key requirement for remaining in the role. The Code of Ethics underpins everything we do, and you will be a champion for its expectations. If your lifestyle is not compatible with the values of the police service; please do not apply.You will be expected to work to the role profile for an intelligence researcher as set out by the College of Policing.Key RequirementsApplicants must possess excellent interpersonal skills and have a proven research skills, ideally from a background within law enforcement, the wider public sector and/or a closely associated organisations.Researcher skills will be complemented by an ability to present in a clear and concise manner. Applicants will also be able to demonstrate a well-developed skill set in Microsoft Office applications. Strong numeracy, extensive research skills and use of open source tools are also required.Experience of searching and using law enforcement systems to conduct research is desirable with training will be provided where required.The closing date for applications is Sunday 24th February @ 23:59The criteria for the interview process will be structured around the Competency and Values Framework (CVF) testing candidates against the competencies contained within the CVF (Level 1).This vacancy is open only to those who have the right to work in the UK.If you would like to discuss the post in more detail, please contact HR Services for a referral to a hiring manager.The City of London Police is keen to promote flexible working and will, subject to operational policing requirements, proactively consider all applications to work flexibly.The City of London Police is committed to equal opportunities and welcomes applications from all sections of the community.


        Show more

        


        Show less",Mid-Senior level,Contract,"Research, Analyst, and Information Technology",Law Enforcement
Oodle Car Finance,"London, England, United Kingdom",1 week ago,49 applicants,Graduate Quantitative Analyst - Funding and Finance,"Graduate Quantitative Analyst (Funding & Finance) 🌏 London💷 Discretionary Company Bonus Scheme⏰ Monday – Friday (37.5 hours per week - hybrid)💖 Our perks 🌏25 days holiday (rising to 28 after 3 years' service) plus bank holidays, to take time to recharge and do something you love. 🤸 Hybrid working – you'll be able to split your time between working in the office and at home.🤒Healthcare plan – free healthcare via Vitality for you and your family. You'll receive money back on health appointments e.g. dental, optical and more. 👍Pension – Oodle will contribute 5% of your salary into your pension pot to help you save for the future.🥝Free breakfast, drinks and fruit in the office – you can help yourself to cereals, toast, fizzy drinks and lots of fruit.🤟Employee discounts – discounts you can access anywhere, anytime for all major shops.👌1 day volunteer day per year – an opportunity to give back to the community each year.⭐Mental health care – 6 free counselling sessions via our EAP (Employee Assistance Programme).🤧Paid sick leave – enhanced sick pay of up to 20 full days in a rolling 12-month period. 👨‍Enhanced family leave – we provide enhanced family leave for primary and secondary caregivers.🚗 Oodle – who are we? 🚗 Oodle is one of the fastest growing fintech companies in the UK. Our technology is powering a revolution in automotive finance directly impacting people's lives by enabling the fairest, quickest and most customer-centric motor finance products available to car buyers in the UK. At Oodle we are working hard to disrupt the car finance market.🙌 The Role & TeamLocation & Working Style:We're based in Shoreditch, London a 3-minute walk from Old Street station. While we operate under a hybrid working model, initial onboarding requires 2-3 office days weekly. This ensures a smooth learning curve and fosters team integration.Overview: As we aim to elevate Oodle, we're on the lookout for a Graduate Quantitative Analyst - Funding to include in our expanding team to report into our Head of Funding. Dive into a world of data, strategic analytics, and funding driven initiatives, all while reporting into the Finance function. You'll work alongside some of the premier junior and senior talent in the industry with a primary focus on leveraging data to enable Oodle to secure best in-class funding solutions.Oodle is amongst the most active capital markets issuers in the UK auto sector. We have raised over £2bn of debt to fund Oodle's lending. Funding instruments include public securitisation, asset-backed warehouse, revolving credit facility, forward flow and other private finance initiatives. The role provides the opportunity to work closely with some of the most sophisticated UK Capital Markets investors, including investment banks, asset managers and hedge funds.What You'll Do:Build, maintain, and iterate on end-to-end data models used to drive the business's funding strategy, making use of technical skills ranging from Python to SQL and Excel modellingPerform analysis and prepare materials for presentation to both internal and external stakeholders: EXCO, Board of Directors, shareholders, investors etcPortfolio analytics, forecasting and modelling of cashflows and underlying performance of Oodle's various funding entitiesForge robust partnerships across Oodle, ensuring key insights, monitoring, and oversight are efficiently communicated to a spectrum of teamsBuild your external network by working with Investment Banks, Asset Managers, Pension Funds, Hedge Funds, Rating Agencies, and Audit firmsHave the opportunity to explore other areas of Oodle's analytics and data whilst supporting the wider team in understanding your subject matter expertiseWho you are:Highly technical, numerate graduate or junior analyst with a STEM or financial background. A good fit may have a BSc, MSc, or PhD in one of the following areas: mathematics, statistics, chemistry, physics, economics, or finance.Analytical thinker with an aptitude for identifying patterns and drawing meaningful insights from data. Should have the ability to use both quantitative and qualitative data sources.Willing and able to independently and collaboratively solve problems which are interesting and directly linked to performance of the business.Good communication and interpersonal skills are essential as role will entail interaction with a wide variety of stakeholders.Keen interest in Finance, Economics, and FinTech. May have interest in professional study e.g. CFA.Keen interest in Capital Markets and leveraging data to deliver best in-class Funding solutions.Experience with Microsoft packages, in particular Excel and PowerPoint.Experience with coding (SQL/Python), data processing, data visualisation, credit risk is advantageous. However, this is not a requirement.Experience with Excel modelling would be considered positive. 👩‍💻 Hiring Process💻 Application deadline - midday 12th February 2024☎️ Preliminary Interview (30 mins) 💻 Online Test -To be completed by Monday 19th February 2024📲 Group Task (online): Wednesday 21st February 2024🏢 Final Round (in office) : Friday 23rd February 2024 💚 Our Values Our values are our personal brand and lay the foundation of what we care about the most. They provide us with guidance, so we can work towards the same goals. They are our DNA and are kept at the forefront of our Oodler's mind when making business decisions.Embrace being human – empathy and diversity make us stronger. Strive for awesome – it's awesome when we do better every day. Everyone's a builder – we're in this together and we win as a team. Bravely honest – we're honest with ourselves and everyone else. Think customer – they're at the heart of everything we do. To find out more about our culture and what happens at Oodle check out our LinkedIn and Instagram.Oodle is proud to be an inclusive workplace and we recognise diversity of experience, thoughts and backgrounds leads to better customer outcomes and an environment where our colleagues can thrive. We have several DEI networks which are made up of our 'Oodlers' who strive to make positive impacts to our cultures.We'd love if you could submit your application online, but if you need an alternative method or need reasonable adjustments to take part in the interview process, please email careers@oodlefinance.com
      

        Show more

        


        Show less",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology","Technology, Information and Internet"
Nigel Frank International,"Windsor, England, United Kingdom",1 month ago,,"Business Intelligence Analyst - Windsor - GBP40,000","Business Intelligence Analyst - Windsor - £40,000A global industry leader in ecommerce analytics are looking for an Business Intelligence Analyst to join their growing team. In this role you will have the opportunity to work on a variety of different projects for large enterprises clients and internal stakeholders.The role reports into the BI lead where you will join a close-knit Business Intelligence team where you will have the opportunity to work collaboratively with like-minded professionals. The team works as the focal point for the business and you will be responsible for engaging with senior stakeholders from 3rd party clients. You will be responsible for managing the entire reporting process from requirements gathering, report creation and development, insight presentation and user adoption.You will work closely with your line manager as well as analytics and insights directors in order for you to reach your professional and personal goals which will be outlined in your personalised development plan. This is a fantastic time, to join a hugely successful global organisation where you will gain exposure to a number of exciting data driven projects!As part of this role, you will be responsible for some of the following areas. Create, develop and deliver insightful reports and dashboards within Power BI Work closely with external stakeholders to gather requirements before translating into technical requirements. Present dashboards back to stakeholders ensuring initial goals have been delivered.This is a salaried role paying up to £40,000 per year depending on experience. This is a hybrid role where you will be required to work in the organisation's office in Windsor on a weekly basis. There is also a company benefits package which includes - Company bonus scheme paying up to 15% Employee healthcare and dental plans Company pension scheme 25 days holiday plus bank holidays, and an extra day off for your birthday Annual incentives Discounted retail and leisure perksTo be successful in this role you will have. Strong knowledge of SQL Experience with data visualisation tools such as Power BI or Tableau Excellent communication and stakeholder management skillsThis is just a brief overview of the role. For the full information, simply apply to the role with your CV, and I will call you to discuss further. My client is looking to begin the interview process ASAP, so don't miss out, APPLY now!Nigel Frank International are the go-to recruiter for Power BI and Azure Data Platform roles in the UK offering more opportunities across the country than any other recruitment agency. We're the proud sponsor and supporter of SQLBits, Power Platform World Tour, the London Power BI User Group, Newcastle Power BI User Group and Newcastle Data Platform and Cloud User Group. We are the global leaders in Microsoft recruitment.
      

        Show more

        


        Show less",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Staffing and Recruiting
Confidential,"London, England, United Kingdom",4 weeks ago,157 applicants,Data Engineer,"Data Engineer - Systematic Trading Hedge Fund An established global hedge fund wants to expand its London Front-Office Data Engineering team. They execute systematic and quantitative trading strategies across multiple asset classes. The company seeks an experienced Data Engineer with extensive experience designing and building data platforms with experience with Credit, Fixed Income, Bonds or Commodities. Responsibilities:Interface with Front Office and Back office teams to design and develop the Data PlatformWork with large datasets and develop the data platform including pipeline, repository, data warehouse and data access APIs.Automate and support Data ETL processes from different sources.Necessary Qualifications:Bachelors, Masters, or PhD degree in Mathematics, Statistics, Physics, Computer Science, or equivalent technical field from a reputable academic institution3+ years of experience with data-centric software engineering Python.Experience working with Fixed Income, Credit, Equities or Commodities (Must Have)


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology and Engineering,Financial Services
Cornwallis Elt,"London, England, United Kingdom",1 day ago,64 applicants,Infrastructure Engineer,"IT Infrastructure Engineer – Infrastructure Operations, Azure, SolarWinds, Monitoring, Incident Management, Problem Management, Request Fulfilment, Troubleshoot – Financial Services – Up to £85,000 Base + Bonus + BenefitsMy client, a well-established and growing independent Private Bank based in the City of London are seeing an IT Infrastructure Operations Engineer to join their London office on a permanent basis.You will work within the IT Infrastructure Operations team and will be responsible for the investigation and restoration of services as part of incident management, as well as perform standard changes, maintenance, and request fulfilment in line with Operating Level Agreements (OLA). Further to this you will optimise monitoring and alerting to reduce false positives and negatives as part of an effective event management process. This covers troubleshooting both routine and complex issues as well as performing essential system maintenance, ensuring compliance with FCA and PRA conduct rules. To be successful in this role you will need; Proven ITIL process knowledge and preferably accreditationAzure cloud experience is a must haveExperience in Monitoring Solutions preferably SolarWindsExperience with Linux Operating system administrationWindows Server Administration experienceProven troubleshooting, support and configuration, Meraki switches PaloAlto firewallsExcellent communication skills, and ability to translate technical issues to non technical audienceAbility to work on call / shift hours occasionallyFinancial Services background would be beneficialThis is an excellent opportunity to join an exciting company with some exciting deliverables in the infrastructure space.


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,Banking and Financial Services
Source Technology,"London, England, United Kingdom",6 hours ago,,Senior Data Engineer,"Are you ready to join a global investment manager who are at the forefront of shaping the future of data technology? You’ll play an integral role in the new team where you will be instrumental in driving the development of their new data platform. Your contributions will directly impact the decisions made and help make the company additional £billions.If you’re looking to take your career to the next level working for a company who are passionate about technology; then this could be the perfect role for you.Key Responsibilities:Innovative role where you are spearheading the architectural design and implementation of a cutting-edge data platform, contributing to the transformation of our client's data landscape.Collaborate with a cross-functional team of software engineers, data engineers, and data analysts to support and enhance both existing and new data platforms.Get hands-on with code development, ensuring the seamless integration of modern data technologies.Be the driving force in identifying anomalies within the data, leveraging your expertise to enhance decision-making processes and optimise the value derived from the data.Unlock the potential of metadata within the data, exploring innovative methods to extract valuable insights.Experience Required:Proficient with Python, Azure & DatabricksStrong communication skills for conveying tool value to diverse stakeholders.Package:Up to £130,000Competitive BonusMarket leading benefitsHybrid workingHow to Apply:If you’re interested, submit your CV and Daniel Akanni will be in contact with you to discuss the next steps.


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,"Financial Services, Investment Banking, and Investment Management"
Cleo,"London, England, United Kingdom",1 week ago,195 applicants,Analytics Engineer,"We strongly encourage applications from people of colour, the LGBTQ+ community, people with disabilities, neurodivergent people, parents, carers, and people from lower socio-economic backgrounds.If there’s anything we can do to accommodate your specific situation, please let us know.About CleoMost people come to Cleo to do work that matters. Every day, we empower people to build a life beyond their next paycheck, building a beloved AI that enables you to forge your own path toward financial well-being.Backed by some of the most well-known investors in tech, we’ve reached millions of people to support them throughout their financial lives, from their first paycheck to their first home and beyond. We're hitting headlines too. This year, Forbes named us as one of their Next Billion Dollar Startups, and we were crowned the 'Hottest Tech Scaleup' at the Europas.Follow us on LinkedIn to keep up to date with new product features and insights from the team.About The RoleAs an Analytics Engineer at Cleo you will develop and maintain data models that will amplify the productivity of our analysts, empower machine learning models, and be the backbone of self-serve discovery throughout the company. As Cleo grows rapidly towards 100M worldwide users, you will take the lead on ensuring we can move fast in making data driven decisions.We have a flat and open engineering culture where data and evidence beats opinion and hierarchy. We passionately believe in forming autonomous, cross functional teams who are empowered to deliver our ambitious strategy. You’ll work embedded in squads alongside our engineering team to help us collect, transform, store, and serve data across the company. You’ll also work closely with the wider team here at Cleo to provide training and guidance on how to utilise our data.What You'll Be DoingCreating and owning data models in our Redshift data warehouseManaging our ELT pipelines that feed reporting systems and analytical teamsApplying software engineering best practice to our data environment (e.g. testing and version control)Work with various business and engineering teams to ensure reliable, scalable, robust architecture for our data platformWork with the engineering team to ensure application design accommodates reporting and analytics requirementsSupporting product analysts with automation, tooling, data pipelines and data engineering expertiseAbout You3+ years of software engineering experience with a focus on dataExperience modelling data to amplify productivity using tooling such as dbtSolid SQL experience (PostgreSQL preferred). You can not only interact with a database but design new schemasExperience with data warehousing solutions such as Snowflake, Redshift, or similar managed solutionsExperience evaluating new tools and processes to drive the adoption and usability of dataExposure to working with Python for scripting What do you get for all your hard work? A competitive compensation package (base + equity) with biannual performance reviews. You can view our public progression framework and salary bandings here: https://cleo-ai.progressionapp.com/ - This position is a AE3 level and we can pay £65,004 - 83,376 p.a depending on experience.Work at one of the fastest-growing tech startups, backed by top VC firms like Sofina, Balderton & EQT Ventures.A clear progression plan. We want you to keep growing. That means trying new things, leading others, challenging the status quo and owning your impact. Always with our complete support.Flexibility: We treat you as humans first, employees second. Because we can’t fight for the world’s financial health, if we’re not healthy ourselves. This means all the usual perks but it also means flexibility. We take pride in being a flexible workplace that trusts our Cleople to deliver their best work, giving you the autonomy to structure your day around morning drop-offs to school or daily dog walks.Hybrid-first: Join our hybrid-first team, where we blend the best of both remote and in-office work. We expect our team members to be in our London office 1-2 times a week. On Thursdays, we buy you lunch but you can come to the office on whichever days work best for you!Other benefits;25 days annual leave a year + public holidays (+ an additional day for every year you spend at Cleo)Check out our new benefits package here: https://web.meetcleo.com/blog/big-benefits-energy-the-latest-cleo-employee-benefits6% employer-matched pension in the UKCompany-wide performance reviews every 8 months e.g every 2 terms, in line with our termly cycles (Jan-April, May-Aug, Sept-Dec):Generous pay increases for high-performers and high-growth team membersEquity top-ups for team members getting promotedPrivate Medical Insurance via Vitality, dental cover, and life assuranceEnhanced parental leave1 month paid sabbatical after 4 years at CleoRegular socials and activities, online and in-personWe'll pay for your OpenAI subscriptionOnline mental health support via SpillAnd many more!


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Financial Services
Nigel Frank International,"London, England, United Kingdom",2 months ago,,Data Engineer,"Nigel Frank are partnered with a MS Gold Partner that specialises in Microsoft Business Intelligence Solutions. Built on the Azure Data Platform and SQL Server, they are looking to add consultants experienced in the aforementioned technology, joining them at a very exciting time in their growth. Over the past few years they've increased their workforce considerably, working with clients across a range of industries including finance, retail and the public sector.During this period of growth, they have received, and will continue to receive, huge investments. They will continue to expand by developing further specialised teams in Power BI, Power Platform, Data Engineering and Data Science. There couldn't be a better time to get involved.As a Data Engineer, you will be expected to get involved in everything, everyone pitches in everywhere. Predominantly Azure Data and SQL Server based, there will be a split of mainly cloud with bits of on-premise project work. As a consultant, this role will be very people facing.For this role, the experience required includes: Azure Data Platform SQL Server Python Databricks (desirable)Ideally previous consultancy experience would be beneficial, however this is a great opportunity for someone looking to get into a consultancy.This is a salaried position paying up to £55,000 and offers a fully remote working model. However, to proceed with this role you would have to be willing to travel to client sites when needed, with expenses paid forBonuses include: 10% bonus per year Good pension contribution Flexible working hours Paid MS certifications and examsTo apply for this role, please send an up to date CV to L.mcgrath@nigelfrank.com or click apply.Nigel Frank are the go-to recruiter for Azure, Microsoft 365 and Power Platform roles in the UK, offering more opportunities across the country than any other. We're closely aligned with Microsoft technology strategy and can offer expertise, efficiency and candidate base that no other agency in the UK can.
      

        Show more

        


        Show less",Entry level,Full-time,Information Technology,Staffing and Recruiting
bp,"London, England, United Kingdom",2 days ago,,Staff Data Engineer,"Entity: Innovation & EngineeringJob Family Group: IT&S GroupJob Summary: Responsible for delivering business analysis and consulting activities for the defined specialism using advanced technical capabilities, building and maintaining effective working relationships with a range of stakeholders, ensuring relevant standards are defined and maintained, and managing process and system improvements to deliver business value. Specialisms: Business Analysis; Data Management and Data Science; Digital Innovation.Job Description: ResponsibilitiesLeads, grows and develops a team of data engineers that writes, deploys and maintains software to build, integrate, manage, maintain, and quality-assure data at bp.Creates positive engagement and drives an inclusive work environment with team and stakeholders through the quality of interactions and collaboration across multiple business entities.Set and communicate team priorities that align and support the broader organization’s goals Effectively works with cross-disciplinary collaborators and stakeholders across multiple business entities.Set clear expectations with individuals based on their level and role and aligned to the broader organization’s goals. Meet regularly with individuals to discuss performance and development and provide feedback and coachingDevelop the mid-term technical vision and roadmap within the scope of your (often multiple) team(s)Evolve the roadmap to meet anticipated future requirements and infrastructure needsArchitects and designs reliable and scalable data infrastructure.Advocates for and ensures their team adheres to software engineering best practices (e.g. technical design, technical design review, unit testing, monitoring & alerting, checking in code, code review, documentation),Responsible for service reliability and following site-reliability engineering best practices: on-call rotations for services they oversee, responsible for defining and maintaining SLAs.QualificationsBS degree in computer science or related fieldAWS Cloud experience is highly preferrableThis is a people manager role, so experience in leading, growing and developing a data engineering team is a must.Deep and hands-on experience in designing, planning, productionizing, maintaining and documenting reliable and scalable data infrastructure and data products in complex environmentsExperience in a technical leadership role, overseeing projectsDevelopment experience in one or more object-oriented programming languages (e.g. Python, Scala, Java, C#) Solid database and SQL knowledgeExperience designing and implementing large-scale distributed systemsDeep knowledge and hands-on experience in technologies across all data lifecycle stagesStrong stakeholder management and ability to lead teams through managerial and technical influenceContinuous learning and improvement mindsetNo prior experience in the energy industry requiredAt bp, we provide the following environment & benefits:A company culture where we respect our diverse teams and are proud of our achievementsPossibility to join social communities and networksA healthy work-life balanceChill-out and collaboration spaces in a modern office environmentLearning and development opportunities to craft your career pathLife & health insurance, medical care packageAnd many others benefits!Legal Disclaimer:We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, sex, gender, gender expression, sexual orientation, age, marital status, socioeconomic background, neurodiversity/neurocognitive functioning, veteran status or disability status. We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform crucial job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodations.Travel RequirementNo travel is expected with this roleRelocation Assistance:This role is not eligible for relocationRemote Type:This position is a hybrid of office/remote workingSkills:Business Acumen, Commercial acumen, Communication, Data Analysis, Data cleansing and transformation, Data domain knowledge, Data Integration, Data Management, Data Manipulation, Data Sourcing, Data strategy and governance, Data Structures and Algorithms, Data visualization and interpretation, Digital Security, Extract, transform and load, Problem SolvingLegal Disclaimer:We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, sex, gender, gender expression, sexual orientation, age, marital status, socioeconomic status, neurodiversity/neurocognitive functioning, veteran status or disability status. Individuals with disabilities may request a reasonable accommodation related to bp’s recruiting process (e.g., accessing the job application, completing required assessments, participating in telephone screenings or interviews, etc.). If you would like to request an accommodation related to the recruitment process, please contact us to request accommodations.If you are selected for a position and depending upon your role, your employment may be contingent upon adherence to local policy. This may include pre-placement drug screening, medical review of physical fitness for the role, and background checks.
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,Oil and Gas
Templeton and Partners - Tech Recruitment,"England, United Kingdom",6 months ago,64 applicants,Data Engineer,"DescriptionData Engineer12 monthsLondon based (Hybrid)I am thrilled to share an exciting opportunity for a Senior Data Engineer to join a well renowned Broadcasting company.Key Responsibilities: Your main tasks will involve designing, constructing, and maintaining Data Models & distributed ETL pipelines using big data technologies. You'll collaborate with partners from various business areas to grasp their data-related challenges and develop requirements, specifications, and recommendations for proposed solutions. Implement and enforce data engineering standard processes within your team and department. Embrace a DataOps philosophy throughout your work. Provide mentorship and coaching to other team members, setting an example as a role model.What you will bring: Demonstrated expertise in creating and developing sophisticated data models and distributed data pipelines using big data technologies, working with large-scale data sets over the years. Possess a strong academic background with a bachelor's or master's degree in computer science, Software Engineering, or a related field. Solid understanding of software and data engineering, with confirmed experience in a CI/CD and test-driven development environment. Applied object-oriented design principles in previous work experiences. Proven track record in delivering analysis for large-scale data warehousing projects, utilizing dimensional modelling and ETL pipeline design. Excellent SQL skills for extensive data transformation and analysis. Familiarity with cloud based ETL environments, preferably Google Cloud Platform. Exceptional communication and interpersonal skills, with a demonstrated ability to influence technical decisions in a fast-paced commercial environment.If you wish to learn more, feel free to send me a DM, or you can email me at shumon.miah@templeton-recruitment.com or give me a call on 020 7074 6018Experience Senior
      

        Show more

        


        Show less",Entry level,Contract,Information Technology,Staffing and Recruiting
